date,value
2013-01-08,56753
2013-01-09,54910
2013-01-10,60507
2013-01-11,61989
2013-01-12,49915
2013-01-13,55725
2013-01-14,44616
2013-01-15,59643
2013-01-16,55537
2013-01-17,59029
2013-01-18,57683
2013-01-19,49445
2013-01-20,45027
2013-01-21,47104
2013-01-22,51489
2013-01-23,48584
2013-01-24,59644
2013-01-25,51061
2013-01-26,55140
2013-01-27,48552
2013-01-28,54409
2013-01-29,54460
2013-01-30,45601
2013-01-31,48166
2013-02-01,61865
2013-02-02,57947
2013-02-03,56035
2013-02-04,59362
2013-02-05,60191
2013-02-06,53114
2013-02-07,60065
2013-02-08,61292
2013-02-09,55866
2013-02-10,56414
2013-02-11,53214
2013-02-12,52230
2013-02-13,51607
2013-02-14,52507
2013-02-15,49480
2013-02-16,47477
2013-02-17,46362
2013-02-18,46855
2013-02-19,49090
2013-02-20,50898
2013-02-21,51627
2013-02-22,54361
2013-02-23,51159
2013-02-24,52275
2013-02-25,56529
2013-02-26,58302
2013-02-27,55511
2013-02-28,59466
2013-03-01,62746
2013-03-02,49881
2013-03-03,44647
2013-03-04,54208
2013-03-05,56444
2013-03-06,70524
2013-03-07,67349
2013-03-08,56370
2013-03-09,53106
2013-03-10,56596
2013-03-11,53342
2013-03-12,61248
2013-03-13,62068
2013-03-14,61917
2013-03-15,63245
2013-03-16,50966
2013-03-17,52184
2013-03-18,59594
2013-03-19,67946
2013-03-20,62822
2013-03-21,70563
2013-03-22,74587
2013-03-23,67002
2013-03-24,69595
2013-03-25,64715
2013-03-26,74037
2013-03-27,72482
2013-03-28,94934
2013-03-29,81683
2013-03-30,79925
2013-03-31,63898
2013-04-01,76869
2013-04-02,90297
2013-04-03,109240
2013-04-04,107866
2013-04-05,99406
2013-04-06,78563
2013-04-07,78312
2013-04-08,112858
2013-04-09,113921
2013-04-10,132897
2013-04-11,124532
2013-04-12,102302
2013-04-13,80991
2013-04-14,73989
2013-04-15,100211
2013-04-16,98394
2013-04-17,105380
2013-04-18,85564
2013-04-19,102489
2013-04-20,73497
2013-04-21,72721
2013-04-22,90723
2013-04-23,91871
2013-04-24,103533
2013-04-25,89506
2013-04-26,86571
2013-04-27,76128
2013-04-28,119432
2013-04-29,88358
2013-04-30,76703
2013-05-01,83664
2013-05-02,82318
2013-05-03,82210
2013-05-04,70341
2013-05-05,72046
2013-05-06,84314
2013-05-07,111196
2013-05-08,101126
2013-05-09,82877
2013-05-10,84004
2013-05-11,81104
2013-05-12,69104
2013-05-13,82986
2013-05-14,84579
2013-05-15,83911
2013-05-16,84369
2013-05-17,78514
2013-05-18,68752
2013-05-19,63144
2013-05-20,72183
2013-05-21,82257
2013-05-22,75632
2013-05-23,82761
2013-05-24,83234
2013-05-25,69552
2013-05-26,69609
2013-05-27,74785
2013-05-28,77841
2013-05-29,79692
2013-05-30,77410
2013-05-31,75957
2013-06-01,66565
2013-06-02,66768
2013-06-03,79951
2013-06-04,78923
2013-06-05,78551
2013-06-06,73112
2013-06-07,74130
2013-06-08,57561
2013-06-09,56850
2013-06-10,61027
2013-06-11,66039
2013-06-12,64507
2013-06-13,67482
2013-06-14,74179
2013-06-15,53859
2013-06-16,49113
2013-06-17,57059
2013-06-18,63396
2013-06-19,69066
2013-06-20,69393
2013-06-21,67982
2013-06-22,58423
2013-06-23,51312
2013-06-24,65308
2013-06-25,61404
2013-06-26,66298
2013-06-27,59748
2013-06-28,69884
2013-06-29,60173
2013-06-30,49735
2013-07-01,68318
2013-07-02,64222
2013-07-03,65913
2013-07-04,60723
2013-07-05,60477
2013-07-06,55911
2013-07-07,49774
2013-07-08,63707
2013-07-09,67007
2013-07-10,65740
2013-07-11,73389
2013-07-12,79838
2013-07-13,61884
2013-07-14,46805
2013-07-15,63555
2013-07-16,67361
2013-07-17,62286
2013-07-18,62207
2013-07-19,58937
2013-07-20,53871
2013-07-21,49487
2013-07-22,60370
2013-07-23,65040
2013-07-24,65575
2013-07-25,66060
2013-07-26,63241
2013-07-27,51388
2013-07-28,50927
2013-07-29,66163
2013-07-30,71863
2013-07-31,80412
2013-08-01,113593
2013-08-02,75758
2013-08-03,58781
2013-08-04,61806
2013-08-05,71751
2013-08-06,71609
2013-08-07,76654
2013-08-08,71239
2013-08-09,65764
2013-08-10,57919
2013-08-11,54441
2013-08-12,104031
2013-08-13,76972
2013-08-14,76346
2013-08-15,74632
2013-08-16,82397
2013-08-17,62108
2013-08-18,57869
2013-08-19,77962
2013-08-20,79492
2013-08-21,85074
2013-08-22,81577
2013-08-23,81517
2013-08-24,63858
2013-08-25,69624
2013-08-26,75443
2013-08-27,95082
2013-08-28,84528
2013-08-29,74770
2013-08-30,88736
2013-08-31,87612
2013-09-01,57043
2013-09-02,63738
2013-09-03,72441
2013-09-04,75781
2013-09-05,70530
2013-09-06,75818
2013-09-07,60406
2013-09-08,55602
2013-09-09,75151
2013-09-10,70346
2013-09-11,74178
2013-09-12,78649
2013-09-13,65832
2013-09-14,53427
2013-09-15,54408
2013-09-16,70731
2013-09-17,73646
2013-09-18,77986
2013-09-19,80008
2013-09-20,75867
2013-09-21,66018
2013-09-22,64347
2013-09-23,80171
2013-09-24,78410
2013-09-25,79801
2013-09-26,77792
2013-09-27,77735
2013-09-28,68961
2013-09-29,70490
2013-09-30,80461
2013-10-01,91102
2013-10-02,104703
2013-10-03,90980
2013-10-04,76881
2013-10-05,65561
2013-10-06,61903
2013-10-07,78360
2013-10-08,75010
2013-10-09,79805
2013-10-10,81804
2013-10-11,78192
2013-10-12,76060
2013-10-13,77953
2013-10-14,83416
2013-10-15,86235
2013-10-16,92582
2013-10-17,82808
2013-10-18,84996
2013-10-19,96934
2013-10-20,69040
2013-10-21,97064
2013-10-22,110677
2013-10-23,108316
2013-10-24,111952
2013-10-25,100894
2013-10-26,72893
2013-10-27,66108
2013-10-28,86585
2013-10-29,86798
2013-10-30,96056
2013-10-31,95791
2013-11-01,86825
2013-11-02,78835
2013-11-03,81991
2013-11-04,102736
2013-11-05,118752
2013-11-06,133026
2013-11-07,129067
2013-11-08,131772
2013-11-09,129648
2013-11-10,114440
2013-11-11,115536
2013-11-12,116498
2013-11-13,125199
2013-11-14,132404
2013-11-15,119399
2013-11-16,103125
2013-11-17,109082
2013-11-18,171380
2013-11-19,205240
2013-11-20,161122
2013-11-21,192640
2013-11-22,168639
2013-11-23,146167
2013-11-24,123964
2013-11-25,143350
2013-11-26,187706
2013-11-27,192515
2013-11-28,201832
2013-11-29,188994
2013-11-30,163385
2013-12-01,164939
2013-12-02,179818
2013-12-03,173471
2013-12-04,186429
2013-12-05,185882
2013-12-06,165974
2013-12-07,148012
2013-12-08,115670
2013-12-09,156514
2013-12-10,157623
2013-12-11,151130
2013-12-12,129116
2013-12-13,146944
2013-12-14,147850
2013-12-15,141277
2013-12-16,180233
2013-12-17,156115
2013-12-18,181410
2013-12-19,157818
2013-12-20,158569
2013-12-21,124307
2013-12-22,124146
2013-12-23,151062
2013-12-24,132367
2013-12-25,127600
2013-12-26,124049
2013-12-27,128876
2013-12-28,112555
2013-12-29,129208
2013-12-30,152090
2013-12-31,118420
2014-01-01,96516
2014-01-02,138928
2014-01-03,143832
2014-01-04,116229
2014-01-05,134802
2014-01-06,179999
2014-01-07,141665
2014-01-08,146348
2014-01-09,134908
2014-01-10,128371
2014-01-11,130495
2014-01-12,115119
2014-01-13,153853
2014-01-14,129226
2014-01-15,135647
2014-01-16,130689
2014-01-17,128915
2014-01-18,106009
2014-01-19,108623
2014-01-20,180527
2014-01-21,160288
2014-01-22,150333
2014-01-23,149895
2014-01-24,144338
2014-01-25,125411
2014-01-26,125376
2014-01-27,171032
2014-01-28,158602
2014-01-29,142119
2014-01-30,151474
2014-01-31,146489
2014-02-01,138630
2014-02-02,132242
2014-02-03,175731
2014-02-04,166548
2014-02-05,156535
2014-02-06,162066
2014-02-07,169400
2014-02-08,144461
2014-02-09,130842
2014-02-10,170337
2014-02-11,155297
2014-02-12,212833
2014-02-13,167617
2014-02-14,175329
2014-02-15,151828
2014-02-16,135691
2014-02-17,173737
2014-02-18,154278
2014-02-19,181354
2014-02-20,179241
2014-02-21,180043
2014-02-22,152477
2014-02-23,162703
2014-02-24,217723
2014-02-25,209042
2014-02-26,198825
2014-02-27,186867
2014-02-28,202531
2014-03-01,174849
2014-03-02,161296
2014-03-03,239106
2014-03-04,230183
2014-03-05,204980
2014-03-06,191203
2014-03-07,181365
2014-03-08,171767
2014-03-09,172480
2014-03-10,209703
2014-03-11,192707
2014-03-12,201998
2014-03-13,198172
2014-03-14,185902
2014-03-15,146037
2014-03-16,141737
2014-03-17,187013
2014-03-18,145860
2014-03-19,162108
2014-03-20,170768
2014-03-21,185393
2014-03-22,171832
2014-03-23,149492
2014-03-24,189786
2014-03-25,171509
2014-03-26,166155
2014-03-27,186843
2014-03-28,178365
2014-03-29,146650
2014-03-30,164718
2014-03-31,172497
2014-04-01,180851
2014-04-02,176078
2014-04-03,173295
2014-04-04,177264
2014-04-05,151868
2014-04-06,185666
2014-04-07,159482
2014-04-08,166019
2014-04-09,176284
2014-04-10,185474
2014-04-11,166924
2014-04-12,131975
2014-04-13,172422
2014-04-14,183076
2014-04-15,201397
2014-04-16,182765
2014-04-17,159399
2014-04-18,147495
2014-04-19,140534
2014-04-20,162905
2014-04-21,146354
2014-04-22,179152
2014-04-23,159425
2014-04-24,162087
2014-04-25,180567
2014-04-26,132791
2014-04-27,170979
2014-04-28,168952
2014-04-29,168752
2014-04-30,166313
2014-05-01,154174
2014-05-02,143085
2014-05-03,116433
2014-05-04,159490
2014-05-05,144154
2014-05-06,166298
2014-05-07,162643
2014-05-08,165833
2014-05-09,161587
2014-05-10,134895
2014-05-11,166228
2014-05-12,155388
2014-05-13,147074
2014-05-14,159121
2014-05-15,176226
2014-05-16,156212
2014-05-17,150165
2014-05-18,177463
2014-05-19,181571
2014-05-20,192586
2014-05-21,157311
2014-05-22,162838
2014-05-23,177498
2014-05-24,123811
2014-05-25,187419
2014-05-26,167687
2014-05-27,182860
2014-05-28,183061
2014-05-29,169110
2014-05-30,153948
2014-05-31,144272
2014-06-01,192380
2014-06-02,175430
2014-06-03,185339
2014-06-04,172746
2014-06-05,182268
2014-06-06,173007
2014-06-07,143378
2014-06-08,172332
2014-06-09,162353
2014-06-10,182372
2014-06-11,173422
2014-06-12,172729
2014-06-13,173708
2014-06-14,149660
2014-06-15,177382
2014-06-16,177312
2014-06-17,184074
2014-06-18,165353
2014-06-19,158405
2014-06-20,155204
2014-06-21,152595
2014-06-22,185446
2014-06-23,162950
2014-06-24,174440
2014-06-25,174070
2014-06-26,158966
2014-06-27,166577
2014-06-28,144471
2014-06-29,175850
2014-06-30,181598
2014-07-01,185615
2014-07-02,179686
2014-07-03,158572
2014-07-04,144187
2014-07-05,126478
2014-07-06,184532
2014-07-07,189077
2014-07-08,211510
2014-07-09,187251
2014-07-10,167058
2014-07-11,169606
2014-07-12,156338
2014-07-13,185975
2014-07-14,164790
2014-07-15,176650
2014-07-16,168305
2014-07-17,173954
2014-07-18,168626
2014-07-19,148917
2014-07-20,190961
2014-07-21,161778
2014-07-22,169127
2014-07-23,174755
2014-07-24,176149
2014-07-25,177347
2014-07-26,140817
2014-07-27,182563
2014-07-28,174637
2014-07-29,170530
2014-07-30,180476
2014-07-31,177455
2014-08-01,172169
2014-08-02,141630
2014-08-03,176087
2014-08-04,172824
2014-08-05,203179
2014-08-06,196452
2014-08-07,178997
2014-08-08,173005
2014-08-09,152677
2014-08-10,202330
2014-08-11,190879
2014-08-12,204689
2014-08-13,195738
2014-08-14,202135
2014-08-15,200423
2014-08-16,173929
2014-08-17,201320
2014-08-18,193767
2014-08-19,187448
2014-08-20,186763
2014-08-21,193528
2014-08-22,182975
2014-08-23,151274
2014-08-24,208310
2014-08-25,181249
2014-08-26,188274
2014-08-27,189509
2014-08-28,191762
2014-08-29,165055
2014-08-30,167970
2014-08-31,191406
2014-09-01,190403
2014-09-02,191326
2014-09-03,169050
2014-09-04,180670
2014-09-05,188565
2014-09-06,152934
2014-09-07,232778
2014-09-08,196424
2014-09-09,243692
2014-09-10,221162
2014-09-11,171772
2014-09-12,166122
2014-09-13,152145
2014-09-14,240833
2014-09-15,190655
2014-09-16,225014
2014-09-17,191063
2014-09-18,190890
2014-09-19,172255
2014-09-20,169941
2014-09-21,200712
2014-09-22,206729
2014-09-23,195635
2014-09-24,189719
2014-09-25,201394
2014-09-26,180341
2014-09-27,167251
2014-09-28,234946
2014-09-29,198246
2014-09-30,217696
2014-10-01,212669
2014-10-02,183913
2014-10-03,177578
2014-10-04,172315
2014-10-05,247567
2014-10-06,193513
2014-10-07,200932
2014-10-08,189881
2014-10-09,188877
2014-10-10,196627
2014-10-11,164418
2014-10-12,250261
2014-10-13,207310
2014-10-14,222532
2014-10-15,205441
2014-10-16,184416
2014-10-17,180122
2014-10-18,176676
2014-10-19,236855
2014-10-20,201790
2014-10-21,206733
2014-10-22,201731
2014-10-23,198755
2014-10-24,196085
2014-10-25,202433
2014-10-26,214842
2014-10-27,225066
2014-10-28,205248
2014-10-29,200016
2014-10-30,205736
2014-10-31,203137
2014-11-01,173118
2014-11-02,267793
2014-11-03,211234
2014-11-04,209429
2014-11-05,203229
2014-11-06,219885
2014-11-07,221566
2014-11-08,170855
2014-11-09,253202
2014-11-10,214221
2014-11-11,200922
2014-11-12,229329
2014-11-13,213181
2014-11-14,223425
2014-11-15,174268
2014-11-16,249080
2014-11-17,213572
2014-11-18,208693
2014-11-19,212316
2014-11-20,204567
2014-11-21,196858
2014-11-22,180131
2014-11-23,249395
2014-11-24,211890
2014-11-25,203972
2014-11-26,205408
2014-11-27,208264
2014-11-28,208778
2014-11-29,187909
2014-11-30,277774
2014-12-01,227571
2014-12-02,252787
2014-12-03,226744
2014-12-04,227387
2014-12-05,227490
2014-12-06,186079
2014-12-07,259501
2014-12-08,242048
2014-12-09,225674
2014-12-10,223236
2014-12-11,217332
2014-12-12,217065
2014-12-13,180986
2014-12-14,284878
2014-12-15,248144
2014-12-16,252332
2014-12-17,242691
2014-12-18,238736
2014-12-19,223509
2014-12-20,251036
2014-12-21,237992
2014-12-22,260678
2014-12-23,244340
2014-12-24,186732
2014-12-25,166473
2014-12-26,192091
2014-12-27,210729
2014-12-28,263683
2014-12-29,204682
2014-12-30,204192
2014-12-31,177886
2015-01-01,145765
2015-01-02,212932
2015-01-03,241755
2015-01-04,235011
2015-01-05,242515
2015-01-06,215554
2015-01-07,204697
2015-01-08,230454
2015-01-09,237524
2015-01-10,274443
2015-01-11,249636
2015-01-12,222808
2015-01-13,250066
2015-01-14,257446
2015-01-15,262427
2015-01-16,246341
2015-01-17,272389
2015-01-18,247184
2015-01-19,255010
2015-01-20,234321
2015-01-21,215260
2015-01-22,230504
2015-01-23,216750
2015-01-24,201529
2015-01-25,318167
2015-01-26,263343
2015-01-27,249279
2015-01-28,198841
2015-01-29,217393
2015-01-30,193117
2015-01-31,276120
2015-02-01,250290
2015-02-02,228409
2015-02-03,241904
2015-02-04,228028
2015-02-05,217016
2015-02-06,231139
2015-02-07,195430
2015-02-08,293810
2015-02-09,232450
2015-02-10,227906
2015-02-11,236742
2015-02-12,232114
2015-02-13,312759
2015-02-14,260312
2015-02-15,342433
2015-02-16,261678
2015-02-17,272213
2015-02-18,246403
2015-02-19,213440
2015-02-20,249692
2015-02-21,271126
2015-02-22,273269
2015-02-23,253650
2015-02-24,232088
2015-02-25,226574
2015-02-26,230216
2015-02-27,247223
2015-02-28,281000
2015-03-01,272256
2015-03-02,286476
2015-03-03,266412
2015-03-04,240738
2015-03-05,249736
2015-03-06,235826
2015-03-07,254894
2015-03-08,276241
2015-03-09,260611
2015-03-10,242733
2015-03-11,259958
2015-03-12,237787
2015-03-13,243732
2015-03-14,261423
2015-03-15,254579
2015-03-16,260952
2015-03-17,226597
2015-03-18,251725
2015-03-19,261205
2015-03-20,236693
2015-03-21,251472
2015-03-22,271887
2015-03-23,255115
2015-03-24,220798
2015-03-25,226737
2015-03-26,232228
2015-03-27,229847
2015-03-28,237409
2015-03-29,283051
2015-03-30,256087
2015-03-31,266605
2015-04-01,274206
2015-04-02,249771
2015-04-03,240801
2015-04-04,243687
2015-04-05,271639
2015-04-06,242694
2015-04-07,269775
2015-04-08,253258
2015-04-09,250608
2015-04-10,250196
2015-04-11,270860
2015-04-12,254516
2015-04-13,276787
2015-04-14,255342
2015-04-15,227570
2015-04-16,225691
2015-04-17,228675
2015-04-18,250243
2015-04-19,276814
2015-04-20,245521
2015-04-21,243752
2015-04-22,265898
2015-04-23,264221
2015-04-24,252037
2015-04-25,268305
2015-04-26,275889
2015-04-27,253708
2015-04-28,255162
2015-04-29,261510
2015-04-30,240159
2015-05-01,225580
2015-05-02,264029
2015-05-03,247646
2015-05-04,255868
2015-05-05,263807
2015-05-06,270868
2015-05-07,259340
2015-05-08,298182
2015-05-09,235324
2015-05-10,267176
2015-05-11,262404
2015-05-12,273959
2015-05-13,252379
2015-05-14,241337
2015-05-15,242013
2015-05-16,259761
2015-05-17,263667
2015-05-18,239338
2015-05-19,258201
2015-05-20,251166
2015-05-21,236381
2015-05-22,248185
2015-05-23,222628
2015-05-24,282015
2015-05-25,262222
2015-05-26,274566
2015-05-27,258192
2015-05-28,255987
2015-05-29,301378
2015-05-30,302015
2015-05-31,294212
2015-06-01,316894
2015-06-02,299987
2015-06-03,295631
2015-06-04,270650
2015-06-05,261364
2015-06-06,271268
2015-06-07,255838
2015-06-08,252632
2015-06-09,287564
2015-06-10,354081
2015-06-11,281625
2015-06-12,296611
2015-06-13,282673
2015-06-14,292633
2015-06-15,318865
2015-06-16,276646
2015-06-17,322275
2015-06-18,287336
2015-06-19,291461
2015-06-20,259541
2015-06-21,279335
2015-06-22,264629
2015-06-23,303390
2015-06-24,267900
2015-06-25,227584
2015-06-26,294363
2015-06-27,290296
2015-06-28,275010
2015-06-29,290419
2015-06-30,312364
2015-07-01,308546
2015-07-02,317013
2015-07-03,300150
2015-07-04,271740
2015-07-05,307522
2015-07-06,352954
2015-07-07,321011
2015-07-08,317005
2015-07-09,333362
2015-07-10,319210
2015-07-11,321077
2015-07-12,313443
2015-07-13,299508
2015-07-14,288951
2015-07-15,268772
2015-07-16,278082
2015-07-17,248227
2015-07-18,251678
2015-07-19,296139
2015-07-20,283750
2015-07-21,313410
2015-07-22,287455
2015-07-23,264413
2015-07-24,264644
2015-07-25,243324
2015-07-26,299700
2015-07-27,283647
2015-07-28,303847
2015-07-29,312401
2015-07-30,278623
2015-07-31,299579
2015-08-01,300587
2015-08-02,292502
2015-08-03,300542
2015-08-04,293826
2015-08-05,313235
2015-08-06,295447
2015-08-07,283150
2015-08-08,266587
2015-08-09,262571
2015-08-10,292834
2015-08-11,271613
2015-08-12,278802
2015-08-13,272849
2015-08-14,268926
2015-08-15,272413
2015-08-16,275996
2015-08-17,293079
2015-08-18,293760
2015-08-19,280796
2015-08-20,278919
2015-08-21,281703
2015-08-22,295137
2015-08-23,284990
2015-08-24,309470
2015-08-25,288148
2015-08-26,288944
2015-08-27,270033
2015-08-28,296413
2015-08-29,290341
2015-08-30,280853
2015-08-31,308087
2015-09-01,308331
2015-09-02,292511
2015-09-03,297285
2015-09-04,260465
2015-09-05,323127
2015-09-06,290712
2015-09-07,318515
2015-09-08,338676
2015-09-09,298432
2015-09-10,283028
2015-09-11,317585
2015-09-12,276575
2015-09-13,317231
2015-09-14,311373
2015-09-15,324464
2015-09-16,301627
2015-09-17,315192
2015-09-18,320444
2015-09-19,268056
2015-09-20,336567
2015-09-21,357635
2015-09-22,348545
2015-09-23,297453
2015-09-24,295784
2015-09-25,292649
2015-09-26,314624
2015-09-27,324221
2015-09-28,295867
2015-09-29,355812
2015-09-30,334445
2015-10-01,297034
2015-10-02,309307
2015-10-03,252618
2015-10-04,303522
2015-10-05,297239
2015-10-06,325721
2015-10-07,310175
2015-10-08,301525
2015-10-09,274941
2015-10-10,317477
2015-10-11,296821
2015-10-12,307438
2015-10-13,307430
2015-10-14,317192
2015-10-15,360598
2015-10-16,342212
2015-10-17,375203
2015-10-18,327671
2015-10-19,349142
2015-10-20,403962
2015-10-21,343508
2015-10-22,352887
2015-10-23,361424
2015-10-24,378880
2015-10-25,371558
2015-10-26,371860
2015-10-27,353786
2015-10-28,355701
2015-10-29,385081
2015-10-30,372016
2015-10-31,367631
2015-11-01,393101
2015-11-02,404897
2015-11-03,449049
2015-11-04,498795
2015-11-05,441656
2015-11-06,426032
2015-11-07,365479
2015-11-08,386676
2015-11-09,408589
2015-11-10,399491
2015-11-11,374115
2015-11-12,374348
2015-11-13,358205
2015-11-14,383137
2015-11-15,409132
2015-11-16,404593
2015-11-17,388743
2015-11-18,403730
2015-11-19,345821
2015-11-20,361600
2015-11-21,370942
2015-11-22,379184
2015-11-23,340771
2015-11-24,385973
2015-11-25,364221
2015-11-26,386928
2015-11-27,360234
2015-11-28,410729
2015-11-29,328208
2015-11-30,490103
2015-12-01,414541
2015-12-02,424374
2015-12-03,359444
2015-12-04,416094
2015-12-05,460264
2015-12-06,425554
2015-12-07,449269
2015-12-08,452823
2015-12-09,493312
2015-12-10,473257
2015-12-11,466766
2015-12-12,527840
2015-12-13,484886
2015-12-14,520571
2015-12-15,495314
2015-12-16,487898
2015-12-17,453218
2015-12-18,459189
2015-12-19,497028
2015-12-20,481622
2015-12-21,505331
2015-12-22,479097
2015-12-23,478167
2015-12-24,456965
2015-12-25,367825
2015-12-26,416167
2015-12-27,408582
2015-12-28,413657
2015-12-29,427804
2015-12-30,397910
2015-12-31,353317
2016-01-01,316781
2016-01-02,417966
2016-01-03,398443
2016-01-04,413159
2016-01-05,435291
2016-01-06,381359
2016-01-07,432867
2016-01-08,405522
2016-01-09,461784
2016-01-10,427477
2016-01-11,452499
2016-01-12,453665
2016-01-13,430325
2016-01-14,427750
2016-01-15,410879
2016-01-16,511206
2016-01-17,521728
2016-01-18,476975
2016-01-19,425484
2016-01-20,623972
2016-01-21,511702
2016-01-22,500516
2016-01-23,466284
2016-01-24,492811
2016-01-25,528904
2016-01-26,528008
2016-01-27,531444
2016-01-28,513308
2016-01-29,529268
2016-01-30,490429
2016-01-31,484082
2016-02-01,616260
2016-02-02,675786
2016-02-03,542654
2016-02-04,459997
2016-02-05,503467
2016-02-06,497975
2016-02-07,516141
2016-02-08,479473
2016-02-09,515267
2016-02-10,487454
2016-02-11,496667
2016-02-12,470121
2016-02-13,448353
2016-02-14,496649
2016-02-15,498129
2016-02-16,481206
2016-02-17,537228
2016-02-18,496326
2016-02-19,523596
2016-02-20,489626
2016-02-21,531113
2016-02-22,537212
2016-02-23,550408
2016-02-24,466104
2016-02-25,529925
2016-02-26,476826
2016-02-27,467543
2016-02-28,497556
2016-02-29,563571
2016-03-01,561876
2016-03-02,553815
2016-03-03,575225
2016-03-04,513898
2016-03-05,530671
2016-03-06,409059
2016-03-07,421465
2016-03-08,460732
2016-03-09,504399
2016-03-10,445273
2016-03-11,434658
2016-03-12,374730
2016-03-13,421585
2016-03-14,451902
2016-03-15,451559
2016-03-16,449250
2016-03-17,482125
2016-03-18,425769
2016-03-19,428645
2016-03-20,430803
2016-03-21,435918
2016-03-22,462080
2016-03-23,438399
2016-03-24,430544
2016-03-25,392195
2016-03-26,471861
2016-03-27,410531
2016-03-28,520539
2016-03-29,674110
2016-03-30,475833
2016-03-31,425668
2016-04-01,498916
2016-04-02,486983
2016-04-03,456249
2016-04-04,486496
2016-04-05,464749
2016-04-06,480231
2016-04-07,450348
2016-04-08,433298
2016-04-09,428083
2016-04-10,444157
2016-04-11,476122
2016-04-12,504477
2016-04-13,497314
2016-04-14,466772
2016-04-15,439873
2016-04-16,407712
2016-04-17,485493
2016-04-18,473379
2016-04-19,480187
2016-04-20,458038
2016-04-21,481473
2016-04-22,438706
2016-04-23,433938
2016-04-24,456476
2016-04-25,496102
2016-04-26,526580
2016-04-27,477617
2016-04-28,459333
2016-04-29,513848
2016-04-30,442245
2016-05-01,424418
2016-05-02,480773
2016-05-03,461956
2016-05-04,510639
2016-05-05,455031
2016-05-06,465712
2016-05-07,411559
2016-05-08,435990
2016-05-09,489806
2016-05-10,496262
2016-05-11,475358
2016-05-12,449920
2016-05-13,461650
2016-05-14,448880
2016-05-15,437321
2016-05-16,506052
2016-05-17,488115
2016-05-18,511129
2016-05-19,452381
2016-05-20,458726
2016-05-21,489718
2016-05-22,450660
2016-05-23,524621
2016-05-24,504685
2016-05-25,494978
2016-05-26,482152
2016-05-27,520769
2016-05-28,467539
2016-05-29,446574
2016-05-30,538546
2016-05-31,480865
2016-06-01,499855
2016-06-02,483962
2016-06-03,488080
2016-06-04,441515
2016-06-05,464095
2016-06-06,518548
2016-06-07,514462
2016-06-08,482283
2016-06-09,523498
2016-06-10,498550
2016-06-11,467524
2016-06-12,526242
2016-06-13,580506
2016-06-14,534856
2016-06-15,587472
2016-06-16,586017
2016-06-17,575677
2016-06-18,564654
2016-06-19,507096
2016-06-20,567592
2016-06-21,592134
2016-06-22,553797
2016-06-23,546971
2016-06-24,534641
2016-06-25,527647
2016-06-26,498043
2016-06-27,492341
2016-06-28,542692
2016-06-29,465149
2016-06-30,506917
2016-07-01,498334
2016-07-02,438905
2016-07-03,442711
2016-07-04,507658
2016-07-05,480529
2016-07-06,477624
2016-07-07,463940
2016-07-08,463219
2016-07-09,434260
2016-07-10,400962
2016-07-11,494651
2016-07-12,475560
2016-07-13,451100
2016-07-14,485920
2016-07-15,446635
2016-07-16,468834
2016-07-17,437943
2016-07-18,488612
2016-07-19,473547
2016-07-20,470700
2016-07-21,451643
2016-07-22,470889
2016-07-23,449056
2016-07-24,435414
2016-07-25,499950
2016-07-26,510407
2016-07-27,472568
2016-07-28,495202
2016-07-29,462610
2016-07-30,453074
2016-07-31,490761
2016-08-01,510170
2016-08-02,541551
2016-08-03,512566
2016-08-04,488042
2016-08-05,482120
2016-08-06,424854
2016-08-07,444399
2016-08-08,527222
2016-08-09,494819
2016-08-10,534986
2016-08-11,526186
2016-08-12,496269
2016-08-13,465522
2016-08-14,448752
2016-08-15,503013
2016-08-16,551712
2016-08-17,507908
2016-08-18,526059
2016-08-19,507037
2016-08-20,511306
2016-08-21,445785
2016-08-22,516221
2016-08-23,512822
2016-08-24,519952
2016-08-25,485553
2016-08-26,478025
2016-08-27,460178
2016-08-28,419012
2016-08-29,512920
2016-08-30,545062
2016-08-31,497832
2016-09-01,481213
2016-09-02,490560
2016-09-03,454210
2016-09-04,433383
2016-09-05,554978
2016-09-06,507177
2016-09-07,530571
2016-09-08,499129
2016-09-09,486523
2016-09-10,449720
2016-09-11,460039
2016-09-12,516128
2016-09-13,525384
2016-09-14,484948
2016-09-15,494956
2016-09-16,490815
2016-09-17,497085
2016-09-18,468394
2016-09-19,499780
2016-09-20,526478
2016-09-21,511634
2016-09-22,494102
2016-09-23,501479
2016-09-24,465376
2016-09-25,474290
2016-09-26,536915
2016-09-27,556798
2016-09-28,547404
2016-09-29,554360
2016-09-30,548051
2016-10-01,501986
2016-10-02,463086
2016-10-03,631233
2016-10-04,595024
2016-10-05,599856
2016-10-06,611468
2016-10-07,577168
2016-10-08,547264
2016-10-09,517842
2016-10-10,513555
2016-10-11,595746
2016-10-12,542168
2016-10-13,553694
2016-10-14,523032
2016-10-15,499884
2016-10-16,490575
2016-10-17,544749
2016-10-18,585111
2016-10-19,456808
2016-10-20,624972
2016-10-21,574916
2016-10-22,530899
2016-10-23,527890
2016-10-24,582797
2016-10-25,620214
2016-10-26,613266
2016-10-27,724529
2016-10-28,560747
2016-10-29,542123
2016-10-30,475892
2016-10-31,587693
2016-11-01,602551
2016-11-02,586295
2016-11-03,596454
2016-11-04,552456
2016-11-05,550980
2016-11-06,526347
