date,value
2011-12-20,3511972.4821731914
2011-12-21,3388436.7819683054
2011-12-22,2419580.5812094416
2011-12-23,1783455.1203761336
2011-12-24,1338132.3411236608
2011-12-25,1385545.9091109573
2011-12-26,2131079.2120772805
2011-12-27,1671704.0594276357
2011-12-28,1900045.0847931942
2011-12-29,2390307.0592173184
2011-12-30,2189067.150238238
2011-12-31,1771352.440692325
2012-01-01,5215131.775033471
2012-01-02,3918264.807189535
2012-01-03,2957673.746108117
2012-01-04,4157461.3588874624
2012-01-05,10772324.726206137
2012-01-06,7629303.370775573
2012-01-07,5233241.887632251
2012-01-08,5607306.85295198
2012-01-09,8935125.986983351
2012-01-10,6142807.183755745
2012-01-11,5964471.675983422
2012-01-12,6528639.127987963
2012-01-13,7894075.227776572
2012-01-14,6328057.675355141
2012-01-15,4181521.2606904884
2012-01-16,7949907.740758335
2012-01-17,9430806.806088608
2012-01-18,5947841.578472422
2012-01-19,8434444.56670505
2012-01-20,5217286.728225756
2012-01-21,3634533.3506299723
2012-01-22,3035287.454289854
2012-01-23,3400289.700753645
2012-01-24,6903063.573917361
2012-01-25,6953367.119360806
2012-01-26,5745654.470451486
2012-01-27,4464827.881794145
2012-01-28,3610931.21099758
2012-01-29,3474321.333951427
2012-01-30,2895175.446724857
2012-01-31,3302689.258502377
2012-02-01,5399425.306116699
2012-02-02,4759144.223516695
2012-02-03,5102833.223144985
2012-02-04,5303594.702420407
2012-02-05,4183521.99443373
2012-02-06,4604879.074113141
2012-02-07,3872796.7248745984
2012-02-08,3739878.9026563936
2012-02-09,3067889.0955270524
2012-02-10,3899414.16357829
2012-02-11,4987023.822352309
2012-02-12,4174961.387568007
2012-02-13,6947561.404705587
2012-02-14,8652215.253244817
2012-02-15,13132695.247474216
2012-02-16,5837283.998661166
2012-02-17,3945560.5841072537
2012-02-18,2795826.0448046513
2012-02-19,1832228.3850470386
2012-02-20,2384615.4041917524
2012-02-21,2530774.5470057577
2012-02-22,2883989.9798218003
2012-02-23,3125068.7977145975
2012-02-24,4883184.116275042
2012-02-25,4429861.356463506
2012-02-26,2463090.2281511463
2012-02-27,3057435.4825298786
2012-02-28,3135978.757831297
2012-02-29,2954434.339407042
2012-03-01,5712098.261343577
2012-03-02,5056074.278299094
2012-03-03,3256480.121087131
2012-03-04,2150461.279527088
2012-03-05,2554209.518208593
2012-03-06,3398469.0473032543
2012-03-07,3175709.2132221414
2012-03-08,3132083.224039445
2012-03-09,2985081.385916064
2012-03-10,2287941.5958185624
