date,close,volume,rsi,MACD_Cross_Power_Normalized,hash-rate,active-count,total_fee,transfer_count,active-count_smoothed,gesi_value,MACD,Signal_Line
2012-11-05,10.73815092,21860.52,34.73,-0.0015545880395420365,26.0,37460.0,3092646.6176246,33209306.12228049,34731.42857142857,13.0,-0.3088179484971061,-0.29212454751007677
2012-11-06,10.89945,26990.71,37.79,1.4192712315924795e-05,22.0,42954.0,5256169.98225272,57289361.913064405,34844.21428571428,13.0,-0.29193118156226205,-0.29208587432051386
2012-11-07,10.96138708,31730.57,36.68,0.001580293903566571,25.0,41756.0,3607722.83404031,39545646.46127044,34808.857142857145,13.0,-0.27043310784906716,-0.28775532102622453
2012-11-08,10.97822388,26089.31,43.32,0.0028121414958381303,25.0,37595.0,2682007.59398355,29443679.814611554,34734.0,13.0,-0.24916492237178822,-0.2800372412953373
2012-11-09,10.96447244,14644.42,66.25,0.003595462183834363,24.0,36800.0,2797683.43880034,30675122.96057076,34686.07142857143,13.0,-0.23075930876569473,-0.2701816547894088
2012-11-10,10.89172204,13484.88,54.85,0.0037216508741738053,23.0,34669.0,1786099.54901031,19453699.823589653,35026.0,13.0,-0.21951267122512874,-0.26004785807655284
2012-11-11,10.91202168,12562.44,53.99,0.00391990191971551,24.0,30394.0,1734088.43699466,18922410.619523045,35210.142857142855,13.0,-0.20658028966229125,-0.24935434439370052
2012-11-12,11.00010897,39114.62,58.71,0.004529944955156575,21.0,31528.0,1659248.95303024,18251919.29169105,34892.07142857143,11.0,-0.18706698422517043,-0.23689687235999451
2012-11-13,11.16550967,16674.09,55.14,0.005763768468917957,23.0,32074.0,2287721.16266646,25543572.764016,34688.21428571428,11.0,-0.15645260664081384,-0.2208080192161584
2012-11-14,10.9660578,24548.26,41.76,0.005414035387831336,23.0,39530.0,2066803.29496251,22664684.39378933,35269.642857142855,11.0,-0.1465947379734036,-0.20596536296760745
2012-11-15,11.13901709,31983.52,53.16,0.005929567629780675,22.0,45873.0,3201556.9344267,35662197.40718702,36250.92857142857,11.0,-0.12340341901206031,-0.18945297417649803
2012-11-16,11.72221462,58221.54,65.81,0.009018676616785659,24.0,48826.0,5338910.230799,62583851.56233961,37353.28571428572,11.0,-0.057304395563576804,-0.1630232584539138
2012-11-17,11.79418768,19050.87,67.2,0.011117362806101637,23.0,52322.0,3252624.59880557,38362064.9708976,38768.357142857145,11.0,0.000877070848353867,-0.1302431925934603
2012-11-18,11.74317601,15571.16,79.92,0.011760002994606514,24.0,44044.0,2957708.86021101,34732895.73179438,39701.78571428572,11.0,0.04238153871127892,-0.09571824633251245
2012-11-19,11.81331595,25278.76,79.39,0.011900452652242724,24.0,41117.0,3826454.62563642,45203117.460982,39963.0,11.0,0.080011512578686,-0.06057229455027277
2012-11-20,11.73377192,27260.71,74.0,0.011100183414588674,24.0,44744.0,4122047.71326089,48367167.71076085,40090.857142857145,11.0,0.1022364810209151,-0.028010539436035195
2012-11-21,11.79946441,19177.33,74.61,0.01028759124634574,25.0,43803.0,2998606.71675148,35381953.23389604,40237.07142857143,11.0,0.12372454403381994,0.0023364772579358324
2012-11-22,11.92113169,58242.7,76.16,0.009832565111598359,24.0,41584.0,2942355.31313832,35076205.1666931,40522.0,11.0,0.14885560669026532,0.031640303144401735
2012-11-23,12.33493223,18993.54,81.29,0.010910039806298014,27.0,36519.0,2455812.90745843,30292285.783059,40501.92857142857,11.0,0.19985855519101214,0.06528395355372382
2012-11-24,12.42471973,19560.83,84.88,0.011552397208945289,25.0,36089.0,2718163.33594181,33772417.629438825,40603.357142857145,11.0,0.24470307546719816,0.1011677779364187
2012-11-25,12.46707578,24062.76,85.05,0.011502943433718342,24.0,35940.0,2406579.67041912,30003011.1217226,40999.5,11.0,0.2804278622879437,0.13701979480672372
2012-11-26,12.3923898,35852.01,82.05,0.0104737801424743,26.0,42639.0,3091856.03170626,38315485.150385134,41793.142857142855,10.2,0.29926375256302507,0.169468586357984
2012-11-27,12.53183464,33252.57,81.81,0.00972027009519751,25.0,37535.0,3986116.6812719,49953355.10544504,42183.21428571428,10.2,0.32173460821942435,0.1999217907302721
2012-11-28,12.37713438,30628.89,83.65,0.007976704926859052,29.0,44590.0,3645154.31803775,45116564.83019049,42544.642857142855,10.2,0.32333272671695035,0.22460397792760778
2012-11-29,12.45,26479.26,82.57,0.006561206396413791,28.0,41205.0,3280644.80071522,40844027.76890449,42211.21428571428,10.2,0.32671275247179743,0.24502573283644574
2012-11-30,12.60555385,24354.44,77.57,0.005903481652571,21.0,37930.0,2848242.87443128,35903678.93152229,41432.92857142857,10.2,0.33804655267890915,0.2636298968049384
2012-12-01,12.59861111,14750.26,76.27,0.0050094534393589326,28.0,33858.0,3563583.26655276,44896199.73340169,40114.07142857143,10.2,0.3425200915001074,0.27940793574397227
2012-12-02,12.54691179,14053.98,76.0,0.0037357106465274793,24.0,28210.0,2429656.11223512,30484680.92024839,38983.07142857143,10.2,0.3379974756876525,0.29112584373270833
2012-12-03,12.67929404,26712.81,77.23,0.003157075222182887,25.0,30532.0,3894338.10619517,49377457.93962531,38227.0,10.3,0.3411627000432773,0.30113321499482215
2012-12-04,13.18377975,63183.58,86.1,0.004785598270618107,19.0,43912.0,3778651.56568466,49816909.99397921,38167.57142857143,10.3,0.37999855695958473,0.3169062833877747
2012-12-05,13.35841304,29821.74,86.84,0.0061755610965253905,20.0,44654.0,4461527.1576959,59598922.56167904,38228.357142857145,10.3,0.4200259032392015,0.33753020735806005
2012-12-06,13.44278213,46764.76,86.61,0.006891420484004609,23.0,38984.0,6083939.99340481,81785079.8233345,38042.642857142855,10.3,0.4533300375239264,0.3606901733912333
2012-12-07,13.51220144,32833.62,83.95,0.00705166605601848,22.0,42135.0,4037863.60216612,54560426.37971264,38443.78571428572,10.3,0.4797945886868984,0.3845110564503664
2012-12-08,13.51372041,13193.6,83.29,0.006551640296300513,23.0,37725.0,2779400.01785655,37560034.74886242,38560.642857142855,10.3,0.49518235043923475,0.40664531524814007
2012-12-09,13.45784715,27969.96,79.54,0.005379329577146383,21.0,37568.0,3160161.49169942,42528970.32460678,38676.92857142857,10.3,0.49713805927152777,0.4247438640528176
2012-12-10,13.52452183,24668.89,83.34,0.0043523805754385,24.0,36630.0,4456340.00344762,60269867.65852961,38247.71428571428,12.9,0.4983236966840501,0.4394598305790641
2012-12-11,13.56332623,28034.0,82.65,0.0033743574991293717,24.0,37496.0,4962399.59001582,67306644.52300282,38244.92857142857,12.9,0.49666922005073744,0.45090170847339883
2012-12-12,13.67323556,37678.33,91.99,0.002783769312873338,21.0,43207.0,5321192.18069096,72757914.14661758,38146.142857142855,12.9,0.4984806254229195,0.460417491863303
2012-12-13,13.7881444,24234.19,92.33,0.002493049148267797,21.0,45680.0,6002929.23284197,82769255.08540632,38465.78571428572,12.9,0.5033856439290698,0.4690111222764564
2012-12-14,13.76860435,70024.05,90.36,0.0017966756903738386,17.0,41691.0,4228348.10063438,58218452.051708765,38734.42857142857,12.9,0.4999332681839821,0.4751955514579616
2012-12-15,13.61609742,15164.42,82.18,0.0002449937657431424,19.0,35878.0,2388310.78030177,32519472.25382512,38878.71428571428,12.9,0.47936537518502575,0.47602951620337447
2012-12-16,13.65159696,42636.68,85.31,-0.000903019231347898,18.0,35213.0,2071483.43275129,28279056.933237877,39378.92857142857,12.9,0.4606199479615114,0.4729476025550019
2012-12-17,13.38649078,63479.78,72.45,-0.0031919669025762946,22.0,41616.0,3403130.02279033,45555968.67322394,40170.642857142855,9.0,0.41953605816574857,0.4622652936771513
2012-12-18,13.38261509,23247.22,61.13,-0.004782782872917151,20.0,47617.0,4246606.96717582,56830706.48022626,40435.28571428572,9.0,0.3822576158680331,0.4462637581153277
2012-12-19,13.45665339,38831.22,57.87,-0.005449374036740989,23.0,45631.0,3528723.71772111,47484811.97844518,40505.07142857143,9.0,0.354600836109217,0.4279311737141056
2012-12-20,13.52429238,32923.87,56.28,-0.005539311598833974,17.0,38978.0,2788973.65052032,37718895.08975275,40504.642857142855,9.0,0.33428708665591067,0.4092023563024666
2012-12-21,13.53259766,25291.4,53.68,-0.005555628727984806,21.0,45877.0,3508457.11540664,47478538.55016225,40771.92857142857,9.0,0.3152247458972717,0.39040683422142763
2012-12-22,13.5445149,14795.17,54.98,-0.0054787410636032855,25.0,54007.0,2490451.72046731,33731960.43560011,41934.92857142857,9.0,0.297648221759907,0.37185511172912356
2012-12-23,13.31638151,23881.86,43.74,-0.006582469774941404,20.0,41727.0,2115116.6702367,28165700.51903276,42232.0,9.0,0.2622867632276691,0.34994144202883265
2012-12-24,13.46215001,16716.15,46.86,-0.00634194637158494,22.0,39081.0,4031607.47715512,54274104.63889988,42407.07142857143,10.1,0.24322115026676805,0.3285973836764197
2012-12-25,13.43245768,13206.95,43.28,-0.006280551296951179,20.0,30567.0,2173569.31511714,29196377.839857567,41912.142857142855,10.1,0.22314333429721245,0.3075065738005783
2012-12-26,13.46452665,15888.84,39.65,-0.005946199833063891,24.0,38979.0,2984980.75564456,40191352.93411332,41610.142857142855,10.1,0.2074281161524354,0.2874908822709497
2012-12-27,13.42095444,19795.46,32.16,-0.005854424639830843,23.0,36158.0,3042886.89960756,40838446.44570591,40930.0,10.1,0.18927592431647078,0.26784789068005393
2012-12-28,13.48663497,23731.55,36.27,-0.0053214927160403535,25.0,42277.0,3150928.59279095,42495423.74750732,40971.857142857145,10.1,0.1781366034841163,0.24990563324086643
2012-12-29,13.48775761,26202.72,41.34,-0.004889584269981959,21.0,41463.0,2905456.82478324,39188097.39899658,41370.78571428572,10.1,0.1674687239318846,0.23341825137907007
2012-12-30,13.47902821,11767.98,37.58,-0.004564862654410033,24.0,43096.0,2447876.86544187,32995001.323897336,41933.857142857145,10.1,0.1565058607621097,0.21803577325567802
2012-12-31,13.5285789,14997.91,50.36,-0.004018150422702122,23.0,36527.0,3964003.58161196,53627335.21372,41570.357142857145,10.0,0.15008594197368552,0.20444580699927953
2013-01-01,13.50148703,28305.24,47.26,-0.003748403221515901,23.0,38733.0,3147543.19672482,42496513.646944895,40935.78571428572,10.0,0.1411845351511456,0.19179355262965275
2013-01-02,13.47588588,17983.56,41.11,-0.0036351896868045304,22.0,40911.0,4504120.84490845,60697018.49571545,40598.642857142855,10.0,0.13055930091523926,0.17954670228677005
2013-01-03,13.39987881,18024.05,34.18,-0.0038724596448190523,23.0,52539.0,3440188.994783,46098115.61358792,41567.28571428572,10.0,0.11468358986528138,0.16657407980247232
2013-01-04,13.49017317,29724.44,39.57,-0.0034652003921425475,22.0,46781.0,4183737.86509981,56439348.29808254,41631.857142857145,10.0,0.10814138810402874,0.1548875414627836
2013-01-05,13.44027359,21266.72,35.54,-0.003397834628565785,20.0,53959.0,2748429.54335835,36939645.005574994,41628.42857142857,10.0,0.0978027576859084,0.1434705847074086
2013-01-06,13.5141977,12742.41,57.63,-0.0028997873801745104,21.0,42382.0,2315982.53868078,31298645.897479963,41675.21428571428,10.0,0.09448520977785435,0.13367350972149775
2013-01-07,13.53184632,25445.11,47.64,-0.0024508942720536937,24.0,54059.0,2813060.93821456,38065908.30471444,42745.07142857143,10.0,0.09221710392649918,0.12538222856249803
2013-01-08,13.61189428,42802.24,55.36,-0.0017400925956317682,20.0,56753.0,4470162.75427932,60847382.82564372,44615.5,10.0,0.09577478300106002,0.11946073945021043
2013-01-09,13.77099939,28731.31,63.07,-0.0005401441552350533,20.0,54910.0,3723599.15913784,51277681.74909171,45753.42857142857,10.0,0.11016283340989297,0.11760115824214695
2013-01-10,14.04514974,51830.43,76.27,0.0013925656256781787,23.0,60507.0,4005278.27131982,56254733.07105522,47492.642857142855,10.0,0.14204964916143048,0.12249085642600367
2013-01-11,14.14937074,40371.55,77.09,0.0028968902227912447,18.0,61989.0,3837367.28730357,54296332.41360631,48900.642857142855,10.0,0.17372732362019683,0.1327381498648423
2013-01-12,14.30474172,26770.97,79.94,0.004262772930187732,19.0,49915.0,2846136.54555073,40713248.18395621,49504.357142857145,10.0,0.20896048208652118,0.14798261630917808
2013-01-13,14.30639922,38398.56,83.1,0.00482766331740155,21.0,55725.0,3068670.79301889,43901629.43968223,50406.42857142857,10.0,0.23431571470729828,0.16524923598880215
2013-01-14,14.30837702,21996.33,82.52,0.004831809953275973,25.0,44616.0,3163708.91280737,45267539.90598216,50984.21428571428,8.5,0.25166843411437867,0.18253307561391746
2013-01-15,14.29598159,51653.58,84.76,0.004413770001750748,19.0,59643.0,4676128.54138057,66849847.540050186,52477.78571428572,8.5,0.26140704397332115,0.1983078692857982
2013-01-16,14.54262114,45534.14,88.85,0.0048093168922178015,21.0,55537.0,4533463.48090826,65928441.85487444,53522.5,8.5,0.2857329611679553,0.21579288766222962
2013-01-17,15.44014193,65189.26,96.49,0.008152242393997446,17.0,59029.0,4694768.66417619,72487894.50339688,53986.07142857143,8.5,0.37313261217608407,0.24726083256500053
2013-01-18,15.54198444,55777.12,96.5,0.010203034535608505,19.0,57683.0,4660661.61950887,72435930.37051205,54764.78571428572,8.5,0.445480087556513,0.286904683563303
2013-01-19,15.6536603,34657.6,99.05,0.011196860757604649,24.0,49445.0,3205049.27080601,50170752.529959984,54442.357142857145,8.5,0.5059945019707328,0.330722647244789
2013-01-20,15.80898594,25983.01,99.08,0.011603920154016175,20.0,45027.0,3097011.21157799,48960606.69985881,54631.28571428572,8.5,0.5600304104494445,0.3765841998857201
2013-01-21,16.31208044,61537.2,99.25,0.01272837361962934,21.0,47104.0,4418285.35155414,72071426.0614248,54134.5,10.0,0.6361170178279298,0.4284907634741621
2013-01-22,17.16109986,60934.22,99.41,0.015277208079718574,23.0,51489.0,6762169.56529049,116046267.18020289,53758.5,10.0,0.7562078802717238,0.4940341868336745
2013-01-23,17.56134765,49428.33,99.45,0.017291284407350452,19.0,48584.0,9460039.17588307,166131036.75030208,53306.642857142855,10.0,0.8736070078243063,0.5699487510318009
2013-01-24,17.08409772,171634.84,86.95,0.016277629923421265,23.0,59644.0,8413903.55155175,143743950.48136514,53245.0,10.0,0.9175595263589571,0.6394709060972321
2013-01-25,18.56021287,80674.83,90.22,0.018095508441701005,20.0,51061.0,7889949.92646682,146439150.16886505,52464.42857142857,10.0,1.059291516933298,0.7234350282644453
2013-01-26,18.47786419,34625.22,88.58,0.018541504275832038,23.0,55140.0,5414990.70137974,100057462.77020767,52837.642857142855,10.0,1.1516942756233561,0.8090868777362274
2013-01-27,17.76881716,23836.26,78.19,0.015547049247395426,22.0,48552.0,6237419.32399021,110831563.51823284,52325.28571428572,10.0,1.1544027220543338,0.8781500465998489
2013-01-28,18.55876187,57791.84,80.73,0.014148987989122952,21.0,54409.0,7710023.53333102,143088490.7671864,53024.78571428572,16.6,1.2063846700893777,0.9437969712977546
2013-01-29,19.47350441,86226.72,83.22,0.014893559168211742,23.0,54460.0,12740618.0000959,248104480.8109929,52654.57142857143,16.6,1.3063342089762138,1.0163044188334465
2013-01-30,19.77510781,44916.4,83.35,0.015272143869318905,22.0,45601.0,9874531.07071414,195269916.4965669,51944.857142857145,16.6,1.3938147832154613,1.0918064917098493
2013-01-31,20.26963683,99137.31,82.44,0.015554807835250756,28.0,48166.0,11146245.9218168,225930356.8530951,51168.92857142857,16.6,1.4859193739360634,1.1706290681550922
2013-02-01,20.52404729,49951.22,82.82,0.015233382150272921,21.0,61865.0,10139244.7053012,208098337.8164839,51467.642857142855,16.6,1.5614423877036465,1.2487917320648032
2013-02-02,19.63740615,80381.77,73.8,0.01154114480754171,22.0,57947.0,7187712.23058661,141148024.3613517,52074.92857142857,16.6,1.5320894170918784,1.3054512690702182
2013-02-03,20.72008399,34125.7,76.42,0.010523067804893527,27.0,56035.0,5793496.25807252,120041729.06301332,52861.21428571428,16.6,1.577999830007542,1.3599609812576832
2013-02-04,20.57777016,52321.49,73.86,0.008734589588148118,24.0,59362.0,5880058.19312899,120998486.02563325,53736.78571428572,15.0,1.5846339524912345,1.4048955755043935
2013-02-05,20.75961928,29060.19,71.46,0.006989878755558839,25.0,60191.0,8387390.40222591,174119031.50293595,54358.357142857145,15.0,1.5862796027278456,1.441172380949084
2013-02-06,20.96281652,52106.45,70.81,0.005515623523513625,23.0,53114.0,7796247.71179325,163431310.32679176,54681.92857142857,15.0,1.585701135845099,1.470078131928287
2013-02-07,21.69619448,64367.44,77.84,0.005737493040248169,25.0,60065.0,7071220.35573576,153418572.04897782,54712.0,15.0,1.6256803379643756,1.5011985731355049
2013-02-08,22.24876393,48661.89,74.99,0.006521093744889477,24.0,61292.0,6338076.52307591,141014368.3321911,55442.78571428572,15.0,1.682556417254812,1.5374701419593664
2013-02-09,23.5390991,38119.66,79.31,0.009291964587957877,23.0,55866.0,5865202.84883505,138061591.10033056,55494.642857142855,15.0,1.8108757360464054,1.5921512607767743
2013-02-10,23.88249057,56386.35,87.08,0.010920664889703705,26.0,56414.0,4780495.07753939,114170128.60926592,56056.21428571428,15.0,1.9181671060848728,1.657354429838394
2013-02-11,24.54176417,29530.65,86.8,0.012243782830156305,25.0,53214.0,5943730.66520427,145869636.27544042,55970.857142857145,14.5,2.032959468296383,1.7324754375299918
2013-02-12,25.12181648,74170.04,86.2,0.013168647001088269,22.0,52230.0,8826126.27578272,221728324.52951932,55811.57142857143,14.5,2.1460008540940443,1.8151805208428025
2013-02-13,25.07980504,90041.94,85.0,0.012490633983720214,27.0,51607.0,8044500.238714,201754497.63118055,56240.57142857143,14.5,2.2067588522649295,1.893496187127228
2013-02-14,25.90549239,145854.14,85.66,0.012401497796178988,24.0,52507.0,8512360.82241731,220516898.50606576,56550.642857142855,14.5,2.295079820606624,1.9738129138231073
2013-02-15,27.15308398,51691.9,87.31,0.013665702711163906,29.0,49480.0,8592939.38002208,233324804.6207887,55666.0,14.5,2.4376453805255416,2.0665794071635943
2013-02-16,27.26222531,18774.26,97.49,0.013606802179667588,30.0,47477.0,6259792.26238812,170655867.05101958,54918.142857142855,14.5,2.5302690406269654,2.1593173338562686
2013-02-17,27.23745492,77280.85,96.42,0.01212181218253194,30.0,46362.0,7717316.98789063,210200073.56102124,54227.21428571428,14.5,2.5720264749442947,2.241859162073874
2013-02-18,26.92480714,29819.8,93.84,0.009170185492280537,29.0,46855.0,7646977.18344772,205893385.86831024,53333.857142857145,10.2,2.5504910068459736,2.303585531028294
2013-02-19,27.48716203,99782.98,94.14,0.007154692867146863,28.0,49090.0,8199600.19621238,225383739.1745095,52540.92857142857,10.2,2.549413283670983,2.352751081556832
2013-02-20,29.6326173,37238.54,95.35,0.009122707313937098,35.0,50898.0,10090733.338102,299014839.28432804,52382.642857142855,10.2,2.690663199774093,2.420333505200284
2013-02-21,29.74987588,34672.77,95.01,0.009672288167377842,31.0,51627.0,8578368.87714701,255205409.3479785,51779.92857142857,10.2,2.7800202207691385,2.492270848314055
2013-02-22,30.2113285,66804.81,94.92,0.009609331217192514,30.0,54361.0,10131873.1430453,306097347.8448691,51284.857142857145,10.2,2.8551591758989403,2.5648485138310324
2013-02-23,30.29491769,71992.11,94.13,0.008537692668926872,29.0,51159.0,9807361.09083474,297113197.00294703,50948.642857142855,10.2,2.8881593846656024,2.6295106879979464
2013-02-24,29.81599318,24294.73,88.29,0.0057253906202647566,28.0,52275.0,9869437.6081046,294267084.4136822,50653.0,10.2,2.8428959476062587,2.672187739919609
2013-02-25,30.35694663,26825.02,88.14,0.003847572940798341,37.0,56529.0,11846604.9969196,359626755.6381796,50889.78571428572,13.2,2.818188447943168,2.7013878815243206
2013-02-26,30.62012654,42947.29,87.59,0.0022552784621807562,30.0,58302.0,9923408.74203355,303856031.3892096,51323.5,13.2,2.78770902139296,2.7186521094980485
2013-02-27,31.0517426,30493.42,88.97,0.0012325019412281729,35.0,55511.0,8976214.84832343,278727112.99243724,51602.357142857145,13.2,2.7664912757893205,2.728219942756303
2013-02-28,32.02815427,126830.64,89.37,0.001698784541201962,30.0,59466.0,12936089.0483547,414319055.6911619,52099.42857142857,13.2,2.7962311094526875,2.74182217609558
2013-03-01,34.05816908,39814.92,90.33,0.004880638043025977,29.0,62746.0,9654317.54954813,328808379.4545215,53047.0,13.2,2.949604170705154,2.783378575017495
2013-03-02,34.30720216,36748.77,90.42,0.006357658376816603,31.0,49881.0,9160939.28028332,314286195.8641648,53218.71428571428,13.2,3.0560204140145757,2.837906942816911
2013-03-03,34.33427862,12482.77,90.93,0.006263630020290701,34.0,44647.0,5271173.97663914,180981955.9684216,53096.21428571428,13.2,3.106728465678483,2.8916712473892257
2013-03-04,34.27236859,46685.45,93.89,0.005005612457300739,38.0,54208.0,11675055.1644964,400131793.9062037,53621.42857142857,11.5,3.106113991333359,2.9345597961780525
2013-03-05,38.11063417,85765.94,95.65,0.009275351021595988,30.0,56444.0,11927470.1242744,454563450.479826,54146.71428571428,11.5,3.3764216831560283,3.022932173573648
2013-03-06,40.81223027,126795.52,95.85,0.014550603775858421,33.0,70524.0,19081274.2095311,778749356.8843955,55548.57142857143,11.5,3.7652354134084796,3.171392821540614
2013-03-07,42.0,157898.36,96.15,0.018101160567163828,34.0,67349.0,16399668.3375806,688786070.1783853,56671.57142857143,11.5,4.121703751316716,3.361455007495835
2013-03-08,44.06320999,47043.47,96.58,0.021008884707188744,34.0,56370.0,10922783.5643237,481292905.8701158,56815.07142857143,11.5,4.518603630631532,3.5928847321229744
2013-03-09,46.25376735,44562.53,97.0,0.023521225246352515,36.0,53106.0,8915134.07733344,412358537.50703776,56954.142857142855,11.5,4.952816332537644,3.8648710522059084
2013-03-10,46.27156621,36323.44,99.64,0.02374015889815004,39.0,56596.0,9528877.48248166,440916085.3376283,57262.78571428572,11.5,5.2379889700704965,4.139494635778826
2013-03-11,47.82448332,41447.44,99.66,0.02318657456210759,35.0,53342.0,10672432.3266598,510403561.7901704,57035.142857142855,9.0,5.52560207127064,4.416716122877189
2013-03-12,46.51248342,183045.14,92.72,0.020065031622624265,29.0,61248.0,15280493.576302,710733704.1171633,57245.57142857143,9.0,5.5833091862135475,4.650034735544461
2013-03-13,45.74626518,49627.03,88.82,0.014929940999104043,34.0,62068.0,14174861.0679281,648446953.3030969,57713.92857142857,9.0,5.503771035627921,4.820781995561153
2013-03-14,47.07235772,37129.77,88.94,0.011280283883149477,41.0,61917.0,12870446.9068233,605842280.8142539,57889.0,9.0,5.484518943224607,4.953529385093844
2013-03-15,46.88043039,20160.32,86.65,0.007475936951076274,41.0,63245.0,12840375.2898832,601962319.9588455,57924.642857142855,9.0,5.391623312387544,5.041148170552584
2013-03-16,46.90482035,16344.09,86.51,0.003721516043409532,42.0,50966.0,8217603.02252552,385445193.4791765,58002.142857142855,9.0,5.259344472359793,5.084787430914026
2013-03-17,47.38684263,13912.14,86.72,0.0008345969657994377,50.0,52184.0,7725178.08314769,366071798.1148446,58540.5,9.0,5.134223574761293,5.09467465968348
2013-03-18,51.01725682,65032.52,89.09,0.0027067820194941338,45.0,59594.0,11763367.8603972,600134759.2020178,58925.21428571428,10.0,5.267290401488843,5.129197808044553
2013-03-19,52.36282461,112206.01,87.52,0.004425427720033628,40.0,67946.0,18743437.9065889,981459351.6911402,59746.78571428572,10.0,5.418857677454994,5.187129781926641
2013-03-20,63.07642377,93178.76,91.31,0.014501391682906387,50.0,62822.0,18591990.0768134,1172716244.8127167,59196.642857142855,10.0,6.330499690733838,5.415803763688081
2013-03-21,66.51211423,94152.86,92.04,0.022021553404805355,52.0,70563.0,25495028.9112789,1695728275.244135,59426.21428571428,10.0,7.246678858166156,5.781978782583697
2013-03-22,69.98967503,73103.28,92.41,0.027173531390401757,55.0,74587.0,21781825.3793683,1524502879.8621938,60727.42857142857,10.0,8.159312071873352,6.257445440441629
2013-03-23,69.46378311,150321.04,90.66,0.028584190919613478,52.0,67002.0,17212923.9047035,1195674812.8052585,61720.0,10.0,8.739402988460206,6.753836950045344
2013-03-24,71.01798974,41913.59,91.18,0.027761317288953792,52.0,69595.0,12707910.0313824,902490224.2255584,62648.5,10.0,9.218278133040101,7.246725186644296
2013-03-25,73.21213293,79467.48,91.46,0.02640786101092418,47.0,64715.0,24754704.5957745,1812344723.5087247,63460.857142857145,8.5,9.663444975055228,7.730069144326483
2013-03-26,75.6978879,56618.31,95.88,0.025050341049256308,50.0,74037.0,20391880.6267102,1543622293.7508905,64374.357142857145,8.5,10.1003915300807,8.204133621477327
2013-03-27,83.41769084,71795.34,98.6,0.026270835210402608,43.0,72482.0,22437948.4228465,1871721844.6208751,65118.21428571428,8.5,10.943449133589766,8.751996723899815
2013-03-28,86.24812092,140006.0,98.65,0.02739116138608085,60.0,94934.0,32555115.4690029,2807817535.535125,67476.57142857143,8.5,11.705041973107235,9.3426057737413
2013-03-29,88.09236833,83237.59,99.17,0.026997611367682355,57.0,81683.0,27287140.4260621,2403788825.0850954,68793.57142857143,8.5,12.315460179531385,9.937176654899316
2013-03-30,91.95877005,37290.15,99.24,0.02631279376528628,57.0,79925.0,20775826.0210345,1910519407.667118,70862.07142857143,8.5,12.96179184394311,10.542099692708076
2013-03-31,92.52372102,21117.06,99.25,0.024412610418595253,56.0,63898.0,14592672.3451428,1350168344.9982617,71698.78571428571,8.5,13.365531637383143,11.10678608164309
2013-04-01,99.56809331,90446.98,99.3,0.023981147252398534,65.0,76869.0,28568627.1052029,2844523729.349437,72932.71428571429,14.9,14.091482465777673,11.703725358470006
2013-04-02,105.68146435,81672.99,99.37,0.02485667017623203,60.0,90297.0,42571232.9375923,4498990236.029706,74529.21428571429,14.9,14.987336987331474,12.3604476842423
2013-04-03,121.52853964,153128.17,99.42,0.029110053855187827,58.0,109240.0,56765752.0467344,6898658947.805973,77844.78571428571,14.9,16.782575601570713,13.244873267707984
2013-04-04,131.20908845,88736.02,99.48,0.03368797980718659,51.0,107866.0,39009663.9036864,5118422441.543561,80509.28571428571,14.9,18.770084670486682,14.349915548263724
2013-04-05,139.7593577,68281.6,99.51,0.036894863371467385,55.0,99406.0,35524194.7332331,4964838638.726381,82282.07142857143,14.9,20.795418557295648,15.639016150070109
2013-04-06,142.16482287,18370.26,0.0,0.03769206169762334,62.0,78563.0,28360358.2623383,4031845308.895065,83107.85714285714,14.9,22.337122743629777,16.978637468782043
2013-04-07,152.89229638,60994.86,0.0,0.037503901018329906,62.0,78312.0,26995427.9670427,4127392973.6420336,83730.5,14.9,24.146209406157894,18.412151856257214
2013-04-08,182.51162327,114414.96,0.0,0.04049740089784395,59.0,112858.0,59180982.5247459,10801217187.304876,87169.28571428571,18.5,27.651209826359036,20.25996345027758
2013-04-09,189.90842722,105926.64,0.0,0.043862294733377015,67.0,113921.0,86872978.8851521,16497910787.995504,90018.14285714286,18.5,30.67223770912223,22.34241830204651
2013-04-10,228.19894118,190313.55,0.0,0.04698249444553368,72.0,132897.0,138536986.03223,31613993526.82333,94333.5,18.5,35.74411266012903,25.022757173663017
2013-04-11,151.03559838,118714.77,64.61,0.04307448639704021,61.0,124532.0,96431386.7357821,14564572198.252048,96447.64285714286,18.5,33.15498320852319,26.649202380635053
2013-04-12,117.58558608,554438.61,55.74,0.00973622045985033,65.0,102302.0,57698469.5685943,6784508360.142205,97920.42857142857,18.5,28.08025136685454,26.935412177878952
2013-04-13,115.00041194,238181.43,54.46,-0.023355171288654084,63.0,80991.0,28158775.7724955,3238270813.5630746,97996.57142857143,18.5,23.578094278973353,26.263948598097834
2013-04-14,93.2782107,166700.04,49.98,-0.07045338207479225,58.0,73989.0,20480491.368634,1910383589.1229737,98717.35714285714,18.5,18.049241825972743,24.621007243672818
2013-04-15,99.51967961,236685.99,49.83,-0.0852999678164172,62.0,100211.0,32239647.271985,3208479367.247358,100384.64285714286,15.0,14.00972540888138,22.49875087671453
2013-04-16,68.19326986,574486.28,43.46,-0.16790532713770712,67.0,98394.0,36897674.7879628,2516173094.0220656,100963.0,15.0,8.186234271172978,19.63624755560622
