date,close,volume,rsi,MACD_Cross_Power_Normalized,hash-rate,active-count,total_fee,transfer_count,zew_mood_index,zew_state,active-count_smoothed,gesi_value,MACD,Signal_Line
2013-02-27,31.0517426,30493.42,88.96,0.0012325020709658952,32737378880714.883,54764,54.54248604,1532294.07870081,42.4,1.0,51598.71428571428,13.2,2.7664912672285737,2.728219930166974
2013-02-28,32.02815427,126830.64,89.37,0.001698784657667235,31338721001403.81,59770,60.71283274,1481597.12847832,42.4,1.0,52637.0,13.2,2.796231101526068,2.741822164438793
2013-03-01,34.05816908,39814.92,90.33,0.004880638144436592,27620953683157.355,62810,68.01127271,1643989.62912903,42.4,1.0,53767.07142857143,13.2,2.9496041633656915,2.7833785642241726
2013-03-02,34.30720216,36748.77,90.42,0.006357658470033754,31950924161571.56,48976,51.16473992,1492529.67505447,42.4,1.0,53909.0,13.2,3.056020407218778,2.8379069328230937
2013-03-03,34.33427862,12482.77,90.93,0.00626363010653487,32144259851826.348,45983,44.969135370000004,930043.50367616,42.4,1.0,53683.28571428572,13.2,3.1067284593860798,2.8916712381356913
2013-03-04,34.27236859,46685.45,93.89,0.005005612537300661,39322557158304.81,53458,55.24125673,974511.8057737,42.4,1.0,53876.71428571428,11.5,3.106113985507058,2.9345597876099645
2013-03-05,38.11063417,85765.94,95.65,0.009275351088209776,35618299911757.92,57179,51.38976576,1935290.5448493802,42.4,1.0,54362.857142857145,11.5,3.376421677761307,3.022932165640233
2013-03-06,40.81223027,126795.52,95.85,0.01455060383345494,32901179764448.92,68824,157.26796982,2319888.29812895,42.4,1.0,55405.642857142855,11.5,3.7652354084133677,3.17139281419486
2013-03-07,42.0,157898.36,96.15,0.01810116061898575,29762397870483.176,66119,61.66624582,1655475.32385547,42.4,1.0,56474.857142857145,11.5,4.121703746691612,3.3614550006942103
2013-03-08,44.06320999,47043.47,96.58,0.02100888475292508,37287698859599.3,56472,47.62159398,1205083.79338452,42.4,1.0,56855.0,11.5,4.5186036263490195,3.5928847258251726
2013-03-09,46.25376735,44562.53,97.0,0.023521225286695372,36856354767388.016,53963,52.11584112,1019880.0629554801,42.4,1.0,56996.357142857145,11.5,4.952816328572354,3.864871046374609
2013-03-09,46.25376735,44562.53,97.0,0.023521225286695372,34709961371155.566,53963,52.11584112,1019880.0629554801,42.4,1.0,56831.07142857143,11.5,4.952816328572354,3.864871046374609
2013-03-10,46.27156621,36323.44,99.64,0.023740158935490165,38526855774782.375,56699,61.30182365,1237097.43175332,42.4,1.0,56696.0,11.5,5.23798896639893,4.139494630379474
2013-03-11,47.82448332,41447.44,99.66,0.023186574595559138,37134402348410.49,53259,49.91899256,1003344.60508509,42.4,1.0,56588.5,9.0,5.525602067871041,4.416716117877788
2013-03-12,46.51248342,183045.14,92.72,0.020065031654471523,29057369176195.223,59584,66.65059923,1488497.73360686,42.4,1.0,56932.78571428572,9.0,5.583309183065765,4.650034730915383
2013-03-13,45.74626518,49627.03,88.81,0.014929941029086114,34286744899847.547,62958,52.6969283,1501988.1467409101,42.4,1.0,57160.5,9.0,5.503771032713303,4.820781991274967
2013-03-14,47.07235772,37129.77,88.94,0.011280283910128653,38803822930162.75,60824,52.5934017,1184456.41945559,42.4,1.0,57018.642857142855,9.0,5.484518940525888,4.9535293811251515
2013-03-15,46.88043039,20160.32,86.65,0.007475936976159259,41502822705340.44,63236,65.01635308,5342054.91068707,42.4,1.0,58037.21428571428,9.0,5.391623309888729,5.041148166877868
2013-03-16,46.90482035,16344.09,86.5,0.0037215160666224443,41718574344384.83,50667,31.43838406,2303437.08946281,42.4,1.0,58371.78571428572,9.0,5.259344470046074,5.084787427511509
2013-03-16,46.90482035,16344.09,86.5,0.0037215160666224443,44103358049945.37,50667,31.43838406,2303437.08946281,42.4,1.0,58172.42857142857,9.0,5.259344470046074,5.084787427511509
2013-03-17,47.38684263,13912.14,86.72,0.0008345969870743494,46218188659179.93,51567,31.69724524,895980.78133622,42.4,1.0,57771.57142857143,9.0,5.134223572618964,5.094674656533
2013-03-18,51.01725682,65032.52,89.08,0.0027067820377912623,49433487111453.16,58484,37.83272726,3766063.83169301,42.4,1.0,57033.0,10.0,5.2672903995052,5.12919780512744
2013-03-19,52.36282461,112206.01,87.52,0.004425427736540253,47595387982346.93,68502,51.654320500000004,1940405.76322992,33.4,-1.0,57203.21428571428,10.0,5.418857675618298,5.187129779225612
2013-03-19,52.36282461,112206.01,87.52,0.004425427736540253,42358398828205.16,68502,51.654320500000004,1940405.76322992,33.4,-1.0,58062.5,10.0,5.418857675618298,5.187129779225612
2013-03-21,66.51211423,94152.86,88.0,0.01704882907018503,52522262515845.12,69452,50.61033936,2036384.71276231,33.4,-1.0,59168.857142857145,10.0,6.604571862480476,5.470618195876585
2013-03-21,66.51211423,94152.86,88.0,0.01704882907018503,51398844995955.39,69452,50.61033936,2036384.71276231,33.4,-1.0,60275.21428571428,10.0,6.604571862480476,5.470618195876585
2013-03-22,69.98967503,73103.28,89.35,0.025890430249918543,59539445171293.69,74782,67.77289737,1514292.31854833,33.4,-1.0,61566.857142857145,10.0,7.735696695349937,5.923633895771256
2013-03-23,69.46378311,150321.04,86.65,0.029577014315654182,49278848939648.98,66611,52.59750326,1432969.73235312,33.4,-1.0,62520.57142857143,10.0,8.491798030101215,6.437266722637248
2013-03-23,69.46378311,150321.04,86.65,0.029577014315654182,52127766216746.84,66611,52.59750326,1432969.73235312,33.4,-1.0,63022.5,10.0,8.491798030101215,6.437266722637248
2013-03-24,71.01798974,41913.59,86.3,0.030123387846177078,56403771743184.03,68953,40.62806852,990872.11961179,33.4,-1.0,63450.71428571428,10.0,9.111394783879554,6.972092334885709
2013-03-25,73.21213293,79467.48,87.86,0.029458934742091825,48252839489751.914,65856,44.37006807,1541353.24113522,33.4,-1.0,63810.142857142855,8.5,9.668031642778487,7.5112801964642655
2013-03-26,75.6978879,56618.31,88.39,0.028333469953358087,49501008103145.055,72909,45.33356205,1845044.05350145,33.4,-1.0,64501.07142857143,8.5,10.192259986898414,8.047476154551095
2013-03-27,83.41769084,71795.34,95.48,0.029300045486317764,47725339172940.23,72423,60.031418890000005,2734770.07481148,33.4,-1.0,66055.07142857143,8.5,11.102653824520587,8.658511688544994
2013-03-28,86.24812092,140006.0,98.25,0.030207517112816953,49647420124746.0,94189,61.16315652,1822064.5946619401,33.4,-1.0,69163.78571428571,8.5,11.915188674344002,9.309847085704796
2013-03-29,88.09236833,83237.59,98.27,0.029544232754515273,60826883272834.766,82948,60.720376810000005,1456037.07452531,33.4,-1.0,71405.28571428571,8.5,12.563123878002308,9.960502444164298
2013-03-30,91.95877005,37290.15,99.01,0.02849559103011314,59789548881874.414,77727,64.078643,1818791.57915029,33.4,-1.0,72779.78571428571,8.5,13.23602682288557,10.615607319908554
2013-03-30,91.95877005,37290.15,99.01,0.02849559103011314,56459379606983.695,77727,64.078643,1818791.57915029,33.4,-1.0,73438.71428571429,8.5,13.23602682288557,10.615607319908554
2013-03-31,92.52372102,21117.06,99.03,0.026301165000484145,52103089500602.89,64028,45.8545976,1536666.96310712,33.4,-1.0,73119.14285714286,8.5,13.657459386165783,11.22397773316
2013-04-01,99.56809331,90446.98,99.18,0.025469745745084964,73111428668831.19,75616,43.14277923,1444073.20819272,33.4,-1.0,73559.42857142857,14.9,14.393945259320745,11.85797123839215
2013-04-02,105.68146435,81672.99,99.24,0.02601504925485415,64151700353998.69,91653,61.20119573,2583932.84709251,33.4,-1.0,75145.21428571429,14.9,15.294606863880105,12.545298363489742
2013-04-04,131.20908845,88736.02,99.36,0.03241878605489313,54388064898801.6,108574,76.29306698,2288741.41839604,33.4,-1.0,77558.92857142857,14.9,17.862347572137367,13.608708205219267
2013-04-05,139.7593577,68281.6,99.41,0.03860301240794728,47566359591393.25,99650,57.2386576,2058450.40296756,33.4,-1.0,79918.85714285714,14.9,20.35262347949407,14.957491260074228
2013-04-06,142.16482287,18370.26,99.4,0.04111370545726143,61532708839125.805,78368,38.853041250000004,1329148.63433635,33.4,-1.0,80758.64285714286,14.9,22.263644577400385,16.41872192353946
2013-04-07,152.89229638,60994.86,100.0,0.04156754902187627,65801052400370.414,76855,53.95925354,1085435.70425637,33.4,-1.0,81323.07142857143,14.9,24.36291945459307,18.007561429750183
2013-04-09,189.90842722,105926.64,100.0,0.044970316882644426,64200936895293.56,111535,49.27107352,2075086.19903714,33.4,-1.0,84585.85714285714,18.5,28.682864118210205,20.14262196744219
2013-04-13,115.00041194,238181.43,96.5,0.03911203912386111,64866355203123.555,82353,40.27230947,1302086.67250284,33.4,-1.0,85260.42857142857,18.5,25.764997731263975,21.26709712020655
2013-04-15,99.51967961,236685.99,96.67,0.005492578256055727,61505404156329.586,99761,74.2717856,1045663.5226303401,33.4,-1.0,87213.14285714286,15.0,21.950371655550953,21.403752027275434
2013-04-17,69.96080342,327111.11,96.39,-0.05774853338579282,63965653715858.08,104663,81.48473727,1719198.9512023001,24.9,-1.0,87961.28571428571,15.0,16.353584787279488,20.393718579276246
2013-04-19,115.77266673,256425.78,96.79,-0.03425291259292911,58197595033893.31,104375,55.34670877,1870387.13442715,24.9,-1.0,89491.78571428571,15.0,15.436779786584992,19.402330820737994
2013-04-20,122.96052605,74361.74,97.0,-0.027887797291457652,66759153955948.805,74049,46.22212486,1093822.15024263,24.9,-1.0,89229.07142857143,15.0,15.115958039071245,18.545056264404643
2013-04-21,124.27687826,99319.45,96.9,-0.024124891608898223,79187357633287.88,69217,32.91401779,978783.91136217,24.9,-1.0,88621.21428571429,15.0,14.797348492511219,17.79551471002596
2013-04-22,123.44838397,59333.59,95.93,-0.022568205005382858,72214396510560.0,91101,46.46535059,1645889.42523282,24.9,-1.0,90555.0,13.0,14.313004163753234,17.099012600771413
2013-04-23,127.45834109,116193.72,95.77,-0.018884344503692734,72236164083522.3,92958,61.23818202,1575933.15078296,24.9,-1.0,91793.71428571429,13.0,14.090303572005496,16.49727079501823
2013-04-25,152.67216657,187098.18,95.64,-0.0038286570371438727,75808877110388.3,89926,60.5701872,1632980.79866026,24.9,-1.0,91670.35714285714,13.0,15.766609088875441,16.351138453789673
2013-04-25,152.67216657,187098.18,95.64,-0.0038286570371438727,69151216681910.016,89926,60.5701872,1632980.79866026,24.9,-1.0,90338.35714285714,13.0,15.766609088875441,16.351138453789673
2013-04-27,136.70491488,59902.29,91.39,-0.004240385474273163,73451972655450.45,77611,39.018930510000004,804548.6375959,24.9,-1.0,88764.14285714286,13.0,15.626536534641048,16.20621806995995
2013-04-28,127.95425536,25956.84,79.12,-0.00978826992695552,72835626403237.56,117303,32.79194181,575004.09021038,24.9,-1.0,91545.21428571429,13.0,14.640654582752106,15.89310537251838
2013-12-27,735.0700073242,46862700.0,55.56,0.05032356128797785,1.0637857906001806e+16,124149,12.27928333,601405.66566828,68.3,1.0,94923.35714285714,2.1,62.132281078185514,25.140940513651806
2013-12-28,727.8300170898,32505800.0,45.05,0.08014428519601073,1.0045146943231804e+16,114541,11.65867105,610528.47665744,68.3,1.0,95138.07142857143,2.1,98.05521109347967,39.72379462961738
2013-12-29,745.049987793,19011300.0,50.0,0.09312921086845168,9497430728696694.0,127888,14.55153464,833320.88029096,68.3,1.0,98390.57142857143,2.1,126.45619140550696,57.0702739847953
2013-12-29,745.049987793,19011300.0,50.0,0.09312921086845168,9561913040869962.0,127888,14.55153464,833320.88029096,68.3,1.0,100399.64285714286,2.1,126.45619140550696,57.0702739847953
2013-12-30,756.1300048828,20707700.0,57.26,0.09636456899507391,1.1372970017391244e+16,150364,11.74180891,810317.90075881,68.3,1.0,103664.0,1.9,148.150451515763,75.28630949098884
2013-12-31,754.0100097656,20897300.0,51.92,0.09337131090399041,9946786662951662.0,116734,10.986009750000001,503684.97810969,68.3,1.0,104546.78571428571,1.9,163.2899382991697,92.88703525262503
2014-01-01,771.4000244141,22489400.0,57.26,0.08482313234644691,1.1541640779878254e+16,94589,9.36534252,533848.92674153,68.3,1.0,106013.92857142857,1.9,174.677743206287,109.24517684335743
2014-01-02,802.3900146484,38489500.0,62.12,0.07461323375345681,1.1453608999433228e+16,135242,13.811886600000001,705934.68082414,68.3,1.0,110730.0,1.9,184.0813189988583,124.21240527445761
2014-01-03,818.7199707031,37810100.0,64.16,0.06492209474442624,9258763611001198.0,141063,13.81938881,893744.63799063,68.3,1.0,114298.71428571429,1.9,190.6536746583833,137.50065915124276
2014-01-04,859.5100097656,38005000.0,70.67,0.05527196764013452,1.1625655368133092e+16,115579,12.28749852,631568.78807807,68.3,1.0,115914.5,1.9,196.8841709589127,149.37736151277676
2014-01-05,933.5300292969,72898496.0,79.08,0.048032125206033435,9848111796630920.0,134235,13.93812559,929584.00572127,68.3,1.0,119079.42857142857,1.9,205.4266505762527,160.58721932547195
2014-01-05,933.5300292969,72898496.0,79.08,0.048032125206033435,1.4432977071289184e+16,134235,13.93812559,929584.00572127,68.3,1.0,122244.35714285714,1.9,205.4266505762527,160.58721932547195
2014-01-06,953.2899780273,85565696.0,80.08,0.04260403955762594,1.2568393929009588e+16,176975,29.50823266,993166.3408143,68.3,1.0,129341.78571428571,1.9,211.3547242426763,170.74072030891284
