date,close,volume,rsi,MACD_Cross_Power_Normalized,hash-rate,active-count,total_fee,transfer_count,zew_mood_index,zew_state,active-count_smoothed,gesi_value,MACD,Signal_Line,target_close,close_ma_3,close_change,price_momentum_7d,volume_ma_7,volume_ratio_7d,active_count_ma_7,hash_rate_ma_7,hash_active_count_7dirived,hash_active_count_dirived14,returns,volatility_14d,rsi_divergence,fee_to_volume_ratio,macd_signal_diff,close_change_lag_1,close_change_lag_2,close_change_lag_3,close_change_lag_4,close_change_lag_5,close_change_lag_6,close_change_lag_7,volume_lag_1,volume_lag_2,volume_lag_3,volume_lag_4,volume_lag_5,volume_lag_6,volume_lag_7,rsi_lag_1,rsi_lag_2,rsi_lag_3,rsi_lag_4,rsi_lag_5,rsi_lag_6,rsi_lag_7,MACD_Cross_Power_Normalized_lag_1,MACD_Cross_Power_Normalized_lag_2,MACD_Cross_Power_Normalized_lag_3,MACD_Cross_Power_Normalized_lag_4,MACD_Cross_Power_Normalized_lag_5,MACD_Cross_Power_Normalized_lag_6,MACD_Cross_Power_Normalized_lag_7,hash-rate_lag_1,hash-rate_lag_2,hash-rate_lag_3,hash-rate_lag_4,hash-rate_lag_5,hash-rate_lag_6,hash-rate_lag_7,active-count_lag_1,active-count_lag_2,active-count_lag_3,active-count_lag_4,active-count_lag_5,active-count_lag_6,active-count_lag_7,total_fee_lag_1,total_fee_lag_2,total_fee_lag_3,total_fee_lag_4,total_fee_lag_5,total_fee_lag_6,total_fee_lag_7,transfer_count_lag_1,transfer_count_lag_2,transfer_count_lag_3,transfer_count_lag_4,transfer_count_lag_5,transfer_count_lag_6,transfer_count_lag_7,zew_state_lag_1,zew_state_lag_2,zew_state_lag_3,zew_state_lag_4,zew_state_lag_5,zew_state_lag_6,zew_state_lag_7,zew_mood_index_lag_1,zew_mood_index_lag_2,zew_mood_index_lag_3,zew_mood_index_lag_4,zew_mood_index_lag_5,zew_mood_index_lag_6,zew_mood_index_lag_7,gesi_value_lag_1,gesi_value_lag_2,gesi_value_lag_3,gesi_value_lag_4,gesi_value_lag_5,gesi_value_lag_6,gesi_value_lag_7,price_momentum_7d_lag_1,price_momentum_7d_lag_2,price_momentum_7d_lag_3,price_momentum_7d_lag_4,price_momentum_7d_lag_5,price_momentum_7d_lag_6,price_momentum_7d_lag_7,volume_ratio_7d_lag_1,volume_ratio_7d_lag_2,volume_ratio_7d_lag_3,volume_ratio_7d_lag_4,volume_ratio_7d_lag_5,volume_ratio_7d_lag_6,volume_ratio_7d_lag_7,volatility_14d_lag_1,volatility_14d_lag_2,volatility_14d_lag_3,volatility_14d_lag_4,volatility_14d_lag_5,volatility_14d_lag_6,volatility_14d_lag_7,rsi_divergence_lag_1,rsi_divergence_lag_2,rsi_divergence_lag_3,rsi_divergence_lag_4,rsi_divergence_lag_5,rsi_divergence_lag_6,rsi_divergence_lag_7,fee_to_volume_ratio_lag_1,fee_to_volume_ratio_lag_2,fee_to_volume_ratio_lag_3,fee_to_volume_ratio_lag_4,fee_to_volume_ratio_lag_5,fee_to_volume_ratio_lag_6,fee_to_volume_ratio_lag_7,macd_signal_diff_lag_1,macd_signal_diff_lag_2,macd_signal_diff_lag_3,macd_signal_diff_lag_4,macd_signal_diff_lag_5,macd_signal_diff_lag_6,macd_signal_diff_lag_7,hash_active_count_7dirived_lag_1,hash_active_count_7dirived_lag_2,hash_active_count_7dirived_lag_3,hash_active_count_7dirived_lag_4,hash_active_count_7dirived_lag_5,hash_active_count_7dirived_lag_6,hash_active_count_7dirived_lag_7,hash_active_count_dirived14_lag_1,hash_active_count_dirived14_lag_2,hash_active_count_dirived14_lag_3,hash_active_count_dirived14_lag_4,hash_active_count_dirived14_lag_5,hash_active_count_dirived14_lag_6,hash_active_count_dirived14_lag_7,close_ma_7,zew_mood_ma_3,zew_mood_ma_7,total_fee_ma_3,total_fee_ma_7,total_fee_ma_14
2024-06-11,67332.0304641765,37116136345.4,45.65,-0.0038557201075821,5.7245262305949614e+20,719183,44.32667776,826720.24010445,47.0,1.0,646588.4285714285,0.0108,788.1759164635296,1047.789380208592,68241.1840753497,69488.68253321348,-0.028478779351208905,-0.04585292252361084,25676050680.011425,1.4455547236590627,658646.0,6.002367145496982e+20,24553.17935218781,,-0.031364958897972195,,-67286.3804641765,1.1942697199810682e-09,-259.6134637450625,0.0024471764015883135,-0.015675767049668887,-0.024999687936483106,-0.01736178126815424,0.02837572860865234,0.04916813775493778,0.042253153138174904,20597699540.57,13534028500.18,14262185861.29,36188381096.17,25223152007.14,32810771409.33,33149696544.76,50.98,55.75,50.5,53.7,63.77,58.85,51.92,-0.0013411374639411,-0.0008347372955272,-0.0003987559200361,0.0005977337399072,0.0018036233131588,0.0013183591213661,-0.0002494062625756,6.982985950480889e+20,6.343172522555286e+20,6.338324496811047e+20,6.100388224545397e+20,4.820342791111272e+20,5.706829802380024e+20,6.268573750753397e+20,683740.0,629416.0,767808.0,602193.0,615280.0,592902.0,654709.0,65.74519279,73.58923503,155.5230742,312.660241,65.86679186,56.4829019,35.217513260000004,678922.4256426101,413840.33177342,509005.89990929,679659.85028146,774769.02151654,998244.88151226,856379.8645783,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,0.0108,0.0028,0.0028,0.0028,0.0028,0.0028,0.0028,0.010282718612518282,0.02799034052811966,0.023614079570212,,,,,0.8203177323502233,0.5050831778423269,0.5222985013950405,1.3436847631469915,,,,,,,,,,,-69461.3002780003,-69592.2430028748,-69255.2743187653,-69288.8867361146,-70693.3958518634,-71023.9727040099,-70515.8489044147,3.191870658201699e-09,5.437348903840514e-09,1.0904574916676419e-08,8.639796297300805e-09,2.6113624435738596e-09,1.7214743656998762e-09,1.062378149146794e-09,-93.22552328480344,-58.13777731812047,-27.6360878022997,41.44840370461725,127.61927390347023,93.7126876842874,-17.6000435007511,45452.22888855298,68660.27539438593,65042.882419530986,26790.52904310859,,,,,,,,,,,70030.91311372044,47.0,47.0,98.28583400666669,109.2978500057143,
2024-06-12,68241.1840753497,34497940693.82,53.49,-0.004422919604081,5.6253826120414095e+20,686291,46.5887145,674257.08886099,47.0,1.0,648870.7142857143,0.0108,670.5077916428854,972.3330624954506,66756.3970935791,68830.7679150172,-0.020198843740795835,-0.039976446074642236,25917074863.510002,1.3310892867154327,671987.2857142857,5.990731832591466e+20,25841.972027646443,,0.013502542622072067,,-68187.69407534969,1.3504781318250094e-09,-301.82527085256515,-0.028478779351208905,0.0024471764015883135,-0.015675767049668887,-0.024999687936483106,-0.01736178126815424,0.02837572860865234,0.04916813775493778,37116136345.4,20597699540.57,13534028500.18,14262185861.29,36188381096.17,25223152007.14,32810771409.33,45.65,50.98,55.75,50.5,53.7,63.77,58.85,-0.0038557201075821,-0.0013411374639411,-0.0008347372955272,-0.0003987559200361,0.0005977337399072,0.0018036233131588,0.0013183591213661,5.7245262305949614e+20,6.982985950480889e+20,6.343172522555286e+20,6.338324496811047e+20,6.100388224545397e+20,4.820342791111272e+20,5.706829802380024e+20,719183.0,683740.0,629416.0,767808.0,602193.0,615280.0,592902.0,44.32667776,65.74519279,73.58923503,155.5230742,312.660241,65.86679186,56.4829019,826720.24010445,678922.4256426101,413840.33177342,509005.89990929,679659.85028146,774769.02151654,998244.88151226,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,0.0108,0.0108,0.0028,0.0028,0.0028,0.0028,0.0028,-0.04585292252361084,0.010282718612518282,0.02799034052811966,0.023614079570212,,,,1.4455547236590627,0.8203177323502233,0.5050831778423269,0.5222985013950405,1.3436847631469915,,,,,,,,,,-67286.3804641765,-69461.3002780003,-69592.2430028748,-69255.2743187653,-69288.8867361146,-70693.3958518634,-71023.9727040099,1.1942697199810682e-09,3.191870658201699e-09,5.437348903840514e-09,1.0904574916676419e-08,8.639796297300805e-09,2.6113624435738596e-09,1.7214743656998762e-09,-259.6134637450625,-93.22552328480344,-58.13777731812047,-27.6360878022997,41.44840370461725,127.61927390347023,93.7126876842874,24553.17935218781,45452.22888855298,68660.27539438593,65042.882419530986,26790.52904310859,,,,,,,,,,69568.66476511497,47.0,47.0,61.22036852666668,110.59915922,
2024-06-13,66756.3970935791,28955204145.83,43.18,-0.0062328235767007,5.6961150974975227e+20,620132,57.53843422,579673.32853111,47.0,1.0,646959.4285714285,0.0108,452.2320053698786,868.3128510703363,66011.0937273263,68361.83160584216,-0.03964599022503068,-0.05654224148350262,26450225169.037144,1.0947053932729922,672680.4285714285,6.115842162075216e+20,31399.36354547791,,-0.02175793110698576,,-66713.21709357911,1.9871534640271712e-09,-416.08084570045764,-0.020198843740795835,-0.028478779351208905,0.0024471764015883135,-0.015675767049668887,-0.024999687936483106,-0.01736178126815424,0.02837572860865234,34497940693.82,37116136345.4,20597699540.57,13534028500.18,14262185861.29,36188381096.17,25223152007.14,53.49,45.65,50.98,55.75,50.5,53.7,63.77,-0.004422919604081,-0.0038557201075821,-0.0013411374639411,-0.0008347372955272,-0.0003987559200361,0.0005977337399072,0.0018036233131588,5.6253826120414095e+20,5.7245262305949614e+20,6.982985950480889e+20,6.343172522555286e+20,6.338324496811047e+20,6.100388224545397e+20,4.820342791111272e+20,686291.0,719183.0,683740.0,629416.0,767808.0,602193.0,615280.0,46.5887145,44.32667776,65.74519279,73.58923503,155.5230742,312.660241,65.86679186,674257.08886099,826720.24010445,678922.4256426101,413840.33177342,509005.89990929,679659.85028146,774769.02151654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,0.0108,0.0108,0.0108,0.0028,0.0028,0.0028,0.0028,-0.039976446074642236,-0.04585292252361084,0.010282718612518282,0.02799034052811966,0.023614079570212,,,1.3310892867154327,1.4455547236590627,0.8203177323502233,0.5050831778423269,0.5222985013950405,1.3436847631469915,,,,,,,,,-68187.69407534969,-67286.3804641765,-69461.3002780003,-69592.2430028748,-69255.2743187653,-69288.8867361146,-70693.3958518634,1.3504781318250094e-09,1.1942697199810682e-09,3.191870658201699e-09,5.437348903840514e-09,1.0904574916676419e-08,8.639796297300805e-09,2.6113624435738596e-09,-301.82527085256515,-259.6134637450625,-93.22552328480344,-58.13777731812047,-27.6360878022997,41.44840370461725,127.61927390347023,25841.972027646443,24553.17935218781,45452.22888855298,68660.27539438593,65042.882419530986,26790.52904310859,,,,,,,,,69162.71638959208,47.0,47.0,52.220195016666686,109.18570387714286,
2024-06-14,66011.0937273263,27403884779.06,43.5,-0.0078980988466022,5.945069449811056e+20,599175,52.44576037,728946.80666961,47.0,1.0,640279.5714285715,0.0108,216.6101720318984,737.9723152626487,66191.0004703788,67443.20387770176,-0.019618251933646857,-0.04804396786445819,25195297123.735718,1.0876587263280828,672249.2857142857,6.093653765684597e+20,33077.69909926037,,-0.011164523531850268,,-65967.5937273263,1.9138075054991886e-09,-521.3621432307503,-0.03964599022503068,-0.020198843740795835,-0.028478779351208905,0.0024471764015883135,-0.015675767049668887,-0.024999687936483106,-0.01736178126815424,28955204145.83,34497940693.82,37116136345.4,20597699540.57,13534028500.18,14262185861.29,36188381096.17,43.18,53.49,45.65,50.98,55.75,50.5,53.7,-0.0062328235767007,-0.004422919604081,-0.0038557201075821,-0.0013411374639411,-0.0008347372955272,-0.0003987559200361,0.0005977337399072,5.6961150974975227e+20,5.6253826120414095e+20,5.7245262305949614e+20,6.982985950480889e+20,6.343172522555286e+20,6.338324496811047e+20,6.100388224545397e+20,620132.0,686291.0,719183.0,683740.0,629416.0,767808.0,602193.0,57.53843422,46.5887145,44.32667776,65.74519279,73.58923503,155.5230742,312.660241,579673.32853111,674257.08886099,826720.24010445,678922.4256426101,413840.33177342,509005.89990929,679659.85028146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,0.0108,0.0108,0.0108,0.0108,0.0028,0.0028,0.0028,-0.05654224148350262,-0.039976446074642236,-0.04585292252361084,0.010282718612518282,0.02799034052811966,0.023614079570212,,1.0947053932729922,1.3310892867154327,1.4455547236590627,0.8203177323502233,0.5050831778423269,0.5222985013950405,1.3436847631469915,,,,,,,,-66713.21709357911,-68187.69407534969,-67286.3804641765,-69461.3002780003,-69592.2430028748,-69255.2743187653,-69288.8867361146,1.9871534640271712e-09,1.3504781318250094e-09,1.1942697199810682e-09,3.191870658201699e-09,5.437348903840514e-09,1.0904574916676419e-08,8.639796297300805e-09,-416.08084570045764,-301.82527085256515,-259.6134637450625,-93.22552328480344,-58.13777731812047,-27.6360878022997,41.44840370461725,31399.36354547791,25841.972027646443,24553.17935218781,45452.22888855298,68660.27539438593,65042.882419530986,26790.52904310859,,,,,,,,68591.17799555146,47.0,47.0,49.48460882666669,107.9959385,
2024-06-15,66191.0004703788,14121265575.81,43.5,-0.0083888516046888,5.399313460246448e+20,638917,45.01788529,473722.00708698,47.0,1.0,645143.1428571428,0.0108,43.88921462277358,599.1556951346738,66639.0465356994,67002.89163208503,-0.030043200931378133,-0.044942486813009164,25175165654.38143,0.5609204630338694,653836.2857142857,5.959509331889653e+20,64545.78166444526,,0.002725401639240399,0.01554381289190112,-66147.5004703788,3.187949766139694e-09,-555.2664805119002,-0.019618251933646857,-0.03964599022503068,-0.020198843740795835,-0.028478779351208905,0.0024471764015883135,-0.015675767049668887,-0.024999687936483106,27403884779.06,28955204145.83,34497940693.82,37116136345.4,20597699540.57,13534028500.18,14262185861.29,43.5,43.18,53.49,45.65,50.98,55.75,50.5,-0.0078980988466022,-0.0062328235767007,-0.004422919604081,-0.0038557201075821,-0.0013411374639411,-0.0008347372955272,-0.0003987559200361,5.945069449811056e+20,5.6961150974975227e+20,5.6253826120414095e+20,5.7245262305949614e+20,6.982985950480889e+20,6.343172522555286e+20,6.338324496811047e+20,599175.0,620132.0,686291.0,719183.0,683740.0,629416.0,767808.0,52.44576037,57.53843422,46.5887145,44.32667776,65.74519279,73.58923503,155.5230742,728946.80666961,579673.32853111,674257.08886099,826720.24010445,678922.4256426101,413840.33177342,509005.89990929,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,0.0108,0.0108,0.0108,0.0108,0.0108,0.0028,0.0028,-0.04804396786445819,-0.05654224148350262,-0.039976446074642236,-0.04585292252361084,0.010282718612518282,0.02799034052811966,0.023614079570212,1.0876587263280828,1.0947053932729922,1.3310892867154327,1.4455547236590627,0.8203177323502233,0.5050831778423269,0.5222985013950405,,,,,,,,-65967.5937273263,-66713.21709357911,-68187.69407534969,-67286.3804641765,-69461.3002780003,-69592.2430028748,-69255.2743187653,1.9138075054991886e-09,1.9871534640271712e-09,1.3504781318250094e-09,1.1942697199810682e-09,3.191870658201699e-09,5.437348903840514e-09,1.0904574916676419e-08,-521.3621432307503,-416.08084570045764,-301.82527085256515,-259.6134637450625,-93.22552328480344,-58.13777731812047,-27.6360878022997,33077.69909926037,31399.36354547791,25841.972027646443,24553.17935218781,45452.22888855298,68660.27539438593,65042.882419530986,,,,,,,,68115.25042286742,47.0,47.0,52.190969696666684,70.82244126714286,77.79179435285714
2024-06-16,66639.0465356994,13281140540.78,45.36,-0.007867432654401,6.027586620702776e+20,748947,36.98294763,454268.18709063,47.0,1.0,659726.0714285715,0.0108,-56.19206833171484,468.0861424413961,66490.2941752674,66319.49709709473,-0.0017578923217681508,-0.04320219919404156,25139038803.038574,0.5283074124208241,670912.1428571428,5.914425631625009e+20,66376.07237711352,,0.0067689876589960285,0.015694241205254495,-66593.6865356994,2.7846213596221754e-09,-524.2782107731109,-0.030043200931378133,-0.019618251933646857,-0.03964599022503068,-0.020198843740795835,-0.028478779351208905,0.0024471764015883135,-0.015675767049668887,14121265575.81,27403884779.06,28955204145.83,34497940693.82,37116136345.4,20597699540.57,13534028500.18,43.5,43.5,43.18,53.49,45.65,50.98,55.75,-0.0083888516046888,-0.0078980988466022,-0.0062328235767007,-0.004422919604081,-0.0038557201075821,-0.0013411374639411,-0.0008347372955272,5.399313460246448e+20,5.945069449811056e+20,5.6961150974975227e+20,5.6253826120414095e+20,5.7245262305949614e+20,6.982985950480889e+20,6.343172522555286e+20,638917.0,599175.0,620132.0,686291.0,719183.0,683740.0,629416.0,45.01788529,52.44576037,57.53843422,46.5887145,44.32667776,65.74519279,73.58923503,473722.00708698,728946.80666961,579673.32853111,674257.08886099,826720.24010445,678922.4256426101,413840.33177342,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,0.0108,0.0108,0.0108,0.0108,0.0108,0.0108,0.0028,-0.044942486813009164,-0.04804396786445819,-0.05654224148350262,-0.039976446074642236,-0.04585292252361084,0.010282718612518282,0.02799034052811966,0.5609204630338694,1.0876587263280828,1.0947053932729922,1.3310892867154327,1.4455547236590627,0.8203177323502233,0.5050831778423269,0.01554381289190112,,,,,,,-66147.5004703788,-65967.5937273263,-66713.21709357911,-68187.69407534969,-67286.3804641765,-69461.3002780003,-69592.2430028748,3.187949766139694e-09,1.9138075054991886e-09,1.9871534640271712e-09,1.3504781318250094e-09,1.1942697199810682e-09,3.191870658201699e-09,5.437348903840514e-09,-555.2664805119002,-521.3621432307503,-416.08084570045764,-301.82527085256515,-259.6134637450625,-93.22552328480344,-58.13777731812047,64545.78166444526,33077.69909926037,31399.36354547791,25841.972027646443,24553.17935218781,45452.22888855298,68660.27539438593,,,,,,,,67670.2827302408,47.0,47.0,51.66735996000002,55.03598570857143,77.84831267642858
2024-06-17,66490.2941752674,30006354475.77,39.39,-0.0073865264056791,6.650170357176415e+20,740475,27.37325737,758007.51827965,47.0,1.0,664226.2857142857,0.0093,-145.82924961733806,345.3030640296493,65140.7445894597,66280.38024446816,0.007259392639675788,-0.04347413278124501,26483132365.21,1.1330364573938518,679017.1428571428,5.8668805468672275e+20,28794.747297104583,,-0.0022322102155575285,0.014948253984434855,-66450.9041752674,9.122486835947961e-10,-491.13231364698737,-0.0017578923217681508,-0.030043200931378133,-0.019618251933646857,-0.03964599022503068,-0.020198843740795835,-0.028478779351208905,0.0024471764015883135,13281140540.78,14121265575.81,27403884779.06,28955204145.83,34497940693.82,37116136345.4,20597699540.57,45.36,43.5,43.5,43.18,53.49,45.65,50.98,-0.007867432654401,-0.0083888516046888,-0.0078980988466022,-0.0062328235767007,-0.004422919604081,-0.0038557201075821,-0.0013411374639411,6.027586620702776e+20,5.399313460246448e+20,5.945069449811056e+20,5.6961150974975227e+20,5.6253826120414095e+20,5.7245262305949614e+20,6.982985950480889e+20,748947.0,638917.0,599175.0,620132.0,686291.0,719183.0,683740.0,36.98294763,45.01788529,52.44576037,57.53843422,46.5887145,44.32667776,65.74519279,454268.18709063,473722.00708698,728946.80666961,579673.32853111,674257.08886099,826720.24010445,678922.4256426101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,0.0108,0.0108,0.0108,0.0108,0.0108,0.0108,0.0108,-0.04320219919404156,-0.044942486813009164,-0.04804396786445819,-0.05654224148350262,-0.039976446074642236,-0.04585292252361084,0.010282718612518282,0.5283074124208241,0.5609204630338694,1.0876587263280828,1.0947053932729922,1.3310892867154327,1.4455547236590627,0.8203177323502233,0.015694241205254495,0.01554381289190112,,,,,,-66593.6865356994,-66147.5004703788,-65967.5937273263,-66713.21709357911,-68187.69407534969,-67286.3804641765,-69461.3002780003,2.7846213596221754e-09,3.187949766139694e-09,1.9138075054991886e-09,1.9871534640271712e-09,1.3504781318250094e-09,1.1942697199810682e-09,3.191870658201699e-09,-524.2782107731109,-555.2664805119002,-521.3621432307503,-416.08084570045764,-301.82527085256515,-259.6134637450625,-93.22552328480344,66376.07237711352,64545.78166444526,33077.69909926037,31399.36354547791,25841.972027646443,24553.17935218781,45452.22888855298,,,,,,,,67240.43323493001,47.0,47.0,44.81553109666669,49.80651608,77.98042289285715
2024-06-18,65140.7445894597,39481285949.68,23.66,-0.0081958581728118,5.897135239199552e+20,728232,37.27466373,820496.5513815,51.3,1.0,669477.9285714285,0.0093,-322.0523158785654,211.8319880480064,64960.2953009057,66440.1137271152,-0.015867049500016273,-0.03254447934527471,26821010880.107143,1.4720282589707627,680309.8571428572,5.8915389766678826e+20,21934.64964338578,,-0.020296941118207457,0.01328690640222893,-65117.08458945969,9.441096669826713e-10,-533.8843039265719,0.007259392639675788,-0.0017578923217681508,-0.030043200931378133,-0.019618251933646857,-0.03964599022503068,-0.020198843740795835,-0.028478779351208905,30006354475.77,13281140540.78,14121265575.81,27403884779.06,28955204145.83,34497940693.82,37116136345.4,39.39,45.36,43.5,43.5,43.18,53.49,45.65,-0.0073865264056791,-0.007867432654401,-0.0083888516046888,-0.0078980988466022,-0.0062328235767007,-0.004422919604081,-0.0038557201075821,6.650170357176415e+20,6.027586620702776e+20,5.399313460246448e+20,5.945069449811056e+20,5.6961150974975227e+20,5.6253826120414095e+20,5.7245262305949614e+20,740475.0,748947.0,638917.0,599175.0,620132.0,686291.0,719183.0,27.37325737,36.98294763,45.01788529,52.44576037,57.53843422,46.5887145,44.32667776,758007.51827965,454268.18709063,473722.00708698,728946.80666961,579673.32853111,674257.08886099,826720.24010445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,0.0093,0.0108,0.0108,0.0108,0.0108,0.0108,0.0108,-0.04347413278124501,-0.04320219919404156,-0.044942486813009164,-0.04804396786445819,-0.05654224148350262,-0.039976446074642236,-0.04585292252361084,1.1330364573938518,0.5283074124208241,0.5609204630338694,1.0876587263280828,1.0947053932729922,1.3310892867154327,1.4455547236590627,0.014948253984434855,0.015694241205254495,0.01554381289190112,,,,,-66450.9041752674,-66593.6865356994,-66147.5004703788,-65967.5937273263,-66713.21709357911,-68187.69407534969,-67286.3804641765,9.122486835947961e-10,2.7846213596221754e-09,3.187949766139694e-09,1.9138075054991886e-09,1.9871534640271712e-09,1.3504781318250094e-09,1.1942697199810682e-09,-491.13231364698737,-524.2782107731109,-555.2664805119002,-521.3621432307503,-416.08084570045764,-301.82527085256515,-259.6134637450625,28794.747297104583,66376.07237711352,64545.78166444526,33077.69909926037,31399.36354547791,25841.972027646443,24553.17935218781,,,,,,,,66808.7209345396,47.0,47.0,36.45803009666668,44.32481101999999,76.81133051285714
2024-06-19,64960.2953009057,21103423504.4,19.35,-0.0084072956731409,6.338402631974962e+20,632620,32.4368659,609286.40840972,51.3,1.0,672314.9285714285,0.0093,-470.8435239635728,75.29688564569055,64828.6558115702,66090.0284334755,-0.025191705494981287,-0.0480778406602872,24907508424.475716,0.8472715594331557,672642.5714285715,5.993398979515533e+20,42221.72034049825,,-0.0027701447026934334,0.012797520315321352,-64940.9453009057,1.5370428354071087e-09,-546.1404096092633,-0.015867049500016273,0.007259392639675788,-0.0017578923217681508,-0.030043200931378133,-0.019618251933646857,-0.03964599022503068,-0.020198843740795835,39481285949.68,30006354475.77,13281140540.78,14121265575.81,27403884779.06,28955204145.83,34497940693.82,23.66,39.39,45.36,43.5,43.5,43.18,53.49,-0.0081958581728118,-0.0073865264056791,-0.007867432654401,-0.0083888516046888,-0.0078980988466022,-0.0062328235767007,-0.004422919604081,5.897135239199552e+20,6.650170357176415e+20,6.027586620702776e+20,5.399313460246448e+20,5.945069449811056e+20,5.6961150974975227e+20,5.6253826120414095e+20,728232.0,740475.0,748947.0,638917.0,599175.0,620132.0,686291.0,37.27466373,27.37325737,36.98294763,45.01788529,52.44576037,57.53843422,46.5887145,820496.5513815,758007.51827965,454268.18709063,473722.00708698,728946.80666961,579673.32853111,674257.08886099,1.0,1.0,1.0,1.0,1.0,1.0,1.0,51.3,47.0,47.0,47.0,47.0,47.0,47.0,0.0093,0.0093,0.0108,0.0108,0.0108,0.0108,0.0108,-0.03254447934527471,-0.04347413278124501,-0.04320219919404156,-0.044942486813009164,-0.04804396786445819,-0.05654224148350262,-0.039976446074642236,1.4720282589707627,1.1330364573938518,0.5283074124208241,0.5609204630338694,1.0876587263280828,1.0947053932729922,1.3310892867154327,0.01328690640222893,0.014948253984434855,0.015694241205254495,0.01554381289190112,,,,-65117.08458945969,-66450.9041752674,-66593.6865356994,-66147.5004703788,-65967.5937273263,-66713.21709357911,-68187.69407534969,9.441096669826713e-10,9.122486835947961e-10,2.7846213596221754e-09,3.187949766139694e-09,1.9138075054991886e-09,1.9871534640271712e-09,1.3504781318250094e-09,-533.8843039265719,-491.13231364698737,-524.2782107731109,-555.2664805119002,-521.3621432307503,-416.08084570045764,-301.82527085256515,21934.64964338578,28794.747297104583,66376.07237711352,64545.78166444526,33077.69909926037,31399.36354547791,25841.972027646443,,,,,,,,66495.68009529434,48.43333333333334,47.614285714285714,33.876956243333346,43.31738044428572,76.95826983214286
2024-06-20,64828.6558115702,25641109124.03,19.35,-0.0082414188880759,5.368476669581199e+20,658354,32.07885598,627621.53406535,51.3,1.0,675391.6428571428,0.0093,-592.5532499718684,-58.273141477821234,64096.1981877808,65530.44468854426,-0.02499069051066527,-0.02887725170827593,24434066278.504284,1.0493999988281772,678102.8571428572,5.946593489813201e+20,34200.76889188662,41349.419284613214,-0.002026460759233406,0.012842604232989637,-64809.3058115702,1.2510713099355268e-09,-534.2801084940471,-0.025191705494981287,-0.015867049500016273,0.007259392639675788,-0.0017578923217681508,-0.030043200931378133,-0.019618251933646857,-0.03964599022503068,21103423504.4,39481285949.68,30006354475.77,13281140540.78,14121265575.81,27403884779.06,28955204145.83,19.35,23.66,39.39,45.36,43.5,43.5,43.18,-0.0084072956731409,-0.0081958581728118,-0.0073865264056791,-0.007867432654401,-0.0083888516046888,-0.0078980988466022,-0.0062328235767007,6.338402631974962e+20,5.897135239199552e+20,6.650170357176415e+20,6.027586620702776e+20,5.399313460246448e+20,5.945069449811056e+20,5.6961150974975227e+20,632620.0,728232.0,740475.0,748947.0,638917.0,599175.0,620132.0,32.4368659,37.27466373,27.37325737,36.98294763,45.01788529,52.44576037,57.53843422,609286.40840972,820496.5513815,758007.51827965,454268.18709063,473722.00708698,728946.80666961,579673.32853111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,51.3,51.3,47.0,47.0,47.0,47.0,47.0,0.0093,0.0093,0.0093,0.0108,0.0108,0.0108,0.0108,-0.0480778406602872,-0.03254447934527471,-0.04347413278124501,-0.04320219919404156,-0.044942486813009164,-0.04804396786445819,-0.05654224148350262,0.8472715594331557,1.4720282589707627,1.1330364573938518,0.5283074124208241,0.5609204630338694,1.0876587263280828,1.0947053932729922,0.012797520315321352,0.01328690640222893,0.014948253984434855,0.015694241205254495,0.01554381289190112,,,-64940.9453009057,-65117.08458945969,-66450.9041752674,-66593.6865356994,-66147.5004703788,-65967.5937273263,-66713.21709357911,1.5370428354071087e-09,9.441096669826713e-10,9.122486835947961e-10,2.7846213596221754e-09,3.187949766139694e-09,1.9138075054991886e-09,1.9871534640271712e-09,-546.1404096092633,-533.8843039265719,-491.13231364698737,-524.2782107731109,-555.2664805119002,-521.3621432307503,-416.08084570045764,42221.72034049825,21934.64964338578,28794.747297104583,66376.07237711352,64545.78166444526,33077.69909926037,31399.36354547791,,,,,,,,66026.9816989452,49.86666666666667,48.228571428571435,32.36159566666668,41.29568778714286,75.24069583214285
